Iteration No,Rb,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rd1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rd2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rbias4,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Cload,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,len2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Ibias1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Ibias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,
64,Rb,1.426960140146204e-05,0.00020741214416656744,0.0,0.0,-6.964097070444605e-05,-0.0001235015720606581,0.0,0.0,0.0,Rd1,-0.0003914666129136307,-0.00021621589896041765,0.0,0.0,-0.0001508949779268136,-5.300954311632235e-05,0.0,2.865380708992561e-05,0.0,Rd2,-4.97772794847028e-05,-0.00015545516966109776,0.0,0.0,0.00012170074493121924,-1.6022854754829013e-05,0.0,0.0,0.0,Rbias3,1.997516652304041e-06,2.083104118281686e-06,0.0,0.0,3.7493489591571522e-06,-3.834936425134998e-06,0.0,0.0,0.0,Rbias4,4.302205233987972e-06,-8.368254428496668e-07,0.0,0.0,7.147170729135603e-07,4.424313603923963e-06,0.0,0.0,0.0,Cload,4397824552.108042,904642324.3082508,0.0,0.0,3493182227.799762,0.0,0.0,0.0,0.0,len2,982841.5067531287,-886872.1751848244,0.0,0.0,702357.5230055024,1167356.15893244,0.0,0.0,0.0,Ibias1,37.483500217246444,-55.946925013982316,0.0,0.0,-39.04481611041677,132.47524134164382,0.0,0.0,0.0,Ibias2,30.807705337831173,-51.84159507435268,0.0,0.0,-14.247104438631768,96.89640485081308,0.0,0.0,0.0,W1,-213.20120732567935,-4.385859948996933,0.0,0.0,-263.15997999481834,54.3446326181359,0.0,0.0,0.0,W2,-1287.7540738309,-796.3760927570901,0.0,0.0,-555.7831478434543,64.40516676961992,0.0,0.0,0.0,W3,-326.527550404664,-354.9612150006228,0.0,0.0,-182.59661332343558,211.03027791934576,0.0,0.0,0.0,Alo,-0.1420355035762874,-0.05093821558212705,0.0,0.0,-0.09109728799416432,0.0,0.0,0.0,0.0,
65,Rb,-0.00012286099508419508,0.0,0.0,0.0,0.0,-0.00012286099508419508,0.0,0.0,0.0,Rd1,0.0005223663402996635,0.0,0.0,0.0,0.0,-5.330948443058594e-05,0.0,0.0005756758247302521,0.0,Rd2,-1.6107116745567966e-05,0.0,0.0,0.0,0.0,-1.6107116745567966e-05,0.0,0.0,0.0,Rbias3,-3.852479330144541e-06,0.0,0.0,0.0,0.0,-3.852479330144541e-06,0.0,0.0,0.0,Rbias4,4.425484329442405e-06,0.0,0.0,0.0,0.0,4.425484329442405e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1172849.2283001794,0.0,0.0,0.0,0.0,1172849.2283001794,0.0,0.0,0.0,Ibias1,132.74657858195408,0.0,0.0,0.0,0.0,132.74657858195408,0.0,0.0,0.0,Ibias2,97.19492687436664,0.0,0.0,0.0,0.0,97.19492687436664,0.0,0.0,0.0,W1,53.129237232874985,0.0,0.0,0.0,0.0,53.129237232874985,0.0,0.0,0.0,W2,16.817290028459897,0.0,0.0,0.0,0.0,16.817290028459897,0.0,0.0,0.0,W3,211.86056423282497,0.0,0.0,0.0,0.0,211.86056423282497,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
66,Rb,2.3894535317196602e-05,0.00021088461094059423,0.0,0.0,-6.248648932535234e-05,-0.00012450358629805618,0.0,0.0,0.0,Rd1,-0.0011576397089916044,-0.00042343965776024385,0.0,0.0,-0.0006812226280830609,-5.2977423148303755e-05,0.0,0.0,0.0,Rd2,-0.00019183497411938283,-0.0003035712270016448,0.0,0.0,0.0001277724355024722,-1.603618262021314e-05,0.0,0.0,0.0,Rbias3,2.2499097276257203e-06,2.1804316038339474e-06,0.0,0.0,3.899682662133872e-06,-3.83020453834206e-06,0.0,0.0,0.0,Rbias4,4.42430745522589e-06,-8.377634472499892e-07,0.0,0.0,8.36901449010375e-07,4.4251694534655255e-06,0.0,0.0,0.0,Cload,4691478561.063472,997141977.1661472,0.0,0.0,3694336583.897263,0.0,0.0,0.0,0.0,len2,156168.38974856678,-1737898.5640399943,0.0,0.0,724735.8030869644,1169331.1507015966,0.0,0.0,0.0,Ibias1,-121.20057514030829,-77.12743931689053,0.0,0.0,-176.19527917705852,132.122143353638,0.0,0.0,0.0,Ibias2,-8.6967307388486,-92.85590486713146,0.0,0.0,-12.53479468898685,96.69396881727033,0.0,0.0,0.0,W1,-351.71152696018,1.8729107799973939,0.0,0.0,-408.97745025954293,55.39301251937005,0.0,0.0,0.0,W2,-1235.6379105917795,-747.5201252201955,0.0,0.0,-505.0673282949444,16.94954292333597,0.0,0.0,0.0,W3,-247.32493374061377,-327.4115990049728,0.0,0.0,-128.25446402834805,208.34112929265788,0.0,0.0,0.0,Alo,-0.2607348978233321,-0.05257200569711929,0.0,0.0,-0.208162892126212,0.0,0.0,0.0,0.0,
67,Rb,0.0005280345591324157,0.0,0.0,0.0,0.0,-0.0001213311499360144,0.0,0.0006493657090684363,0.0,Rd1,0.0014474350352109379,0.0,0.0,0.0,0.0,-5.353866832290467e-05,0.0,0.001500973703533837,0.0,Rd2,-1.6136185415292728e-05,0.0,0.0,0.0,0.0,-1.6136185415292728e-05,0.0,0.0,0.0,Rbias3,-3.935697010272053e-06,0.0,0.0,0.0,0.0,-3.8629262574497454e-06,0.0,-7.27707528222665e-08,0.0,Rbias4,4.526932813981683e-06,0.0,0.0,0.0,0.0,4.4426198285467275e-06,0.0,8.431298543490975e-08,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1692688.832592476,0.0,0.0,0.0,0.0,1173615.3500926616,0.0,519073.48249976547,0.0,Ibias1,115.45757414944882,0.0,0.0,0.0,0.0,133.2118010455403,0.0,-17.754226896094554,0.0,Ibias2,99.31938832664373,0.0,0.0,0.0,0.0,97.03710215839249,0.0,2.282286168250622,0.0,W1,494.5429950593244,0.0,0.0,0.0,0.0,42.43206273131298,0.0,452.11093232799766,0.0,W2,540.5605649201161,0.0,0.0,0.0,0.0,16.98986908000557,0.0,523.5706958401154,0.0,W3,176.63465921139925,0.0,0.0,0.0,0.0,211.78233789235392,0.0,-35.1476786809351,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68,Rb,-0.00012414814065803964,0.0,0.0,0.0,0.0,-0.00012414814065803964,0.0,0.0,0.0,Rd1,-5.39559371882939e-05,0.0,0.0,0.0,0.0,-5.39559371882939e-05,0.0,0.0,0.0,Rd2,-1.616697966226649e-05,0.0,0.0,0.0,0.0,-1.616697966226649e-05,0.0,0.0,0.0,Rbias3,-3.858899984927565e-06,0.0,0.0,0.0,0.0,-3.858899984927565e-06,0.0,0.0,0.0,Rbias4,4.438809541754759e-06,0.0,0.0,0.0,0.0,4.438809541754759e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1175864.8694656554,0.0,0.0,0.0,0.0,1175864.8694656554,0.0,0.0,0.0,Ibias1,133.01710227836426,0.0,0.0,0.0,0.0,133.01710227836426,0.0,0.0,0.0,Ibias2,96.93789246417545,0.0,0.0,0.0,0.0,96.93789246417545,0.0,0.0,0.0,W1,53.2882953772436,0.0,0.0,0.0,0.0,53.2882953772436,0.0,0.0,0.0,W2,16.938434971552716,0.0,0.0,0.0,0.0,16.938434971552716,0.0,0.0,0.0,W3,210.50579448421217,0.0,0.0,0.0,0.0,210.50579448421217,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
69,Rb,1.4456456822544279e-05,0.00021073192479644624,0.0,0.0,-7.066924000544802e-05,-0.00012560622796846255,0.0,0.0,0.0,Rd1,-0.0009064340836808726,-0.00012653251146962905,0.0,0.0,-0.0007262662648143539,-5.3635307396892457e-05,0.0,0.0,0.0,Rd2,2.237864705069718e-05,-9.006026063629415e-05,0.0,0.0,0.00012853511023777807,-1.609620255078291e-05,0.0,0.0,0.0,Rbias3,2.250292433146865e-06,2.1467372298299254e-06,0.0,0.0,3.940252149517516e-06,-3.836696946200677e-06,0.0,0.0,0.0,Rbias4,4.4713388252295785e-06,-8.02521259843993e-07,0.0,0.0,8.35489594061299e-07,4.438370491012155e-06,0.0,0.0,0.0,Cload,4721988686.565485,994637553.3107077,0.0,0.0,3727351133.2545934,0.0,0.0,0.0,0.0,len2,1369353.5018377253,-518087.92546014633,0.0,0.0,715184.4873565603,1172256.939941284,0.0,0.0,0.0,Ibias1,-86.06758669209124,-32.399561317320426,0.0,0.0,-185.96571036371068,132.29768498893915,0.0,0.0,0.0,Ibias2,53.855575798423004,-30.18379461252929,0.0,0.0,-12.397268059175826,96.43663847012746,0.0,0.0,0.0,W1,-354.28462054333136,-0.48713332138420506,0.0,0.0,-409.2262651292448,55.42877790728369,0.0,0.0,0.0,W2,-940.4070667801949,-460.2433241969645,0.0,0.0,-497.2079403491522,17.044197765926537,0.0,0.0,0.0,W3,-264.3933414302082,-339.8013686133237,0.0,0.0,-131.4735441051198,206.88157128823534,0.0,0.0,0.0,Alo,-0.259837651061784,-0.0505357078039498,0.0,0.0,-0.2093019432578367,0.0,0.0,0.0,0.0,
70,Rb,-0.00012298640473766025,0.0,0.0,0.0,0.0,-0.00012298640473766025,0.0,0.0,0.0,Rd1,-5.420369950467732e-05,0.0,0.0,0.0,0.0,-5.420369950467732e-05,0.0,0.0,0.0,Rd2,-1.6172608091539844e-05,0.0,0.0,0.0,0.0,-1.6172608091539844e-05,0.0,0.0,0.0,Rbias3,-3.8489101444079515e-06,0.0,0.0,0.0,0.0,-3.8489101444079515e-06,0.0,0.0,0.0,Rbias4,4.433643059747677e-06,0.0,0.0,0.0,0.0,4.433643059747677e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1178169.9257296054,0.0,0.0,0.0,0.0,1178169.9257296054,0.0,0.0,0.0,Ibias1,133.2151784843581,0.0,0.0,0.0,0.0,133.2151784843581,0.0,0.0,0.0,Ibias2,96.65961261947555,0.0,0.0,0.0,0.0,96.65961261947555,0.0,0.0,0.0,W1,42.956873731443316,0.0,0.0,0.0,0.0,42.956873731443316,0.0,0.0,0.0,W2,17.36059188568736,0.0,0.0,0.0,0.0,17.36059188568736,0.0,0.0,0.0,W3,206.52298052662402,0.0,0.0,0.0,0.0,206.52298052662402,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71,Rb,-0.0001243167343141631,0.0,0.0,0.0,0.0,-0.0001243167343141631,0.0,0.0,0.0,Rd1,-2.526543567150689e-05,0.0,0.0,0.0,0.0,-5.381395055460391e-05,0.0,2.8548514883106262e-05,0.0,Rd2,-1.610180633943475e-05,0.0,0.0,0.0,0.0,-1.610180633943475e-05,0.0,0.0,0.0,Rbias3,-3.82654422028968e-06,0.0,0.0,0.0,0.0,-3.82654422028968e-06,0.0,0.0,0.0,Rbias4,4.43310297706373e-06,0.0,0.0,0.0,0.0,4.43310297706373e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1174416.5603221613,0.0,0.0,0.0,0.0,1174416.5603221613,0.0,0.0,0.0,Ibias1,132.5430271532325,0.0,0.0,0.0,0.0,132.5430271532325,0.0,0.0,0.0,Ibias2,96.16092330715506,0.0,0.0,0.0,0.0,96.16092330715506,0.0,0.0,0.0,W1,44.83693888883283,0.0,0.0,0.0,0.0,44.83693888883283,0.0,0.0,0.0,W2,17.492248422609766,0.0,0.0,0.0,0.0,17.492248422609766,0.0,0.0,0.0,W3,202.95045603097986,0.0,0.0,0.0,0.0,202.95045603097986,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
72,Rb,9.53799826045156e-05,0.00022121763369256747,0.0,0.0,0.0,-0.00012583765108805793,0.0,0.0,0.0,Rd1,-0.00029293315138607213,-0.00040597704672098853,0.0,0.0,0.0,-5.3441959355724946e-05,0.0,0.0001664858546906255,0.0,Rd2,-0.0003080154643716412,-0.0002919792768875985,0.0,0.0,0.0,-1.6036187484047425e-05,0.0,0.0,0.0,Rbias3,-1.163330658668923e-06,2.6409750758030886e-06,0.0,0.0,0.0,-3.8043057344720116e-06,0.0,0.0,0.0,Rbias4,3.447864062344714e-06,-9.844971189141973e-07,0.0,0.0,0.0,4.432361181258674e-06,0.0,0.0,0.0,Cload,1273059789.9072165,1273059789.9069078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,-520597.1123420792,-1691140.8893797759,0.0,0.0,0.0,1170543.7770376692,0.0,0.0,0.0,Ibias1,58.69130287365623,-73.1217325670567,0.0,0.0,0.0,131.8130354407095,0.0,0.0,0.0,Ibias2,0.7397341577337327,-94.92222261398481,0.0,0.0,0.0,95.66195677171694,0.0,0.0,0.0,W1,-3.4057106772847914,-50.24889324218771,0.0,0.0,0.0,46.84318256490292,0.0,0.0,0.0,W2,-679.8410592376135,-697.4388369277686,0.0,0.0,0.0,17.59777769013106,0.0,0.0,0.0,W3,-76.35675940924186,-275.6785982747749,0.0,0.0,0.0,199.32183886548447,0.0,0.0,0.0,Alo,-0.06818799402037864,-0.06818799402038668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
73,Rb,-0.00012558447053374143,0.0,0.0,0.0,0.0,-0.00012558447053374143,0.0,0.0,0.0,Rd1,0.00040169820405588273,0.0,0.0,0.0,0.0,-5.3725800542443226e-05,0.0,0.0004554240045983167,0.0,Rd2,-1.607590662788931e-05,0.0,0.0,0.0,0.0,-1.607590662788931e-05,0.0,0.0,0.0,Rbias3,-3.834588677291914e-06,0.0,0.0,0.0,0.0,-3.834588677291914e-06,0.0,0.0,0.0,Rbias4,4.454991938067526e-06,0.0,0.0,0.0,0.0,4.454991938067526e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1170742.9967130462,0.0,0.0,0.0,0.0,1170742.9967130462,0.0,0.0,0.0,Ibias1,131.96924994321006,0.0,0.0,0.0,0.0,131.96924994321006,0.0,0.0,0.0,Ibias2,95.99607633599796,0.0,0.0,0.0,0.0,95.99607633599796,0.0,0.0,0.0,W1,46.32990158851213,0.0,0.0,0.0,0.0,46.32990158851213,0.0,0.0,0.0,W2,17.42984462792943,0.0,0.0,0.0,0.0,17.42984462792943,0.0,0.0,0.0,W3,204.50936852344807,0.0,0.0,0.0,0.0,204.50936852344807,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
74,Rb,1.325564726536708e-05,0.00021855462956230808,0.0,0.0,-7.793205028606447e-05,-0.00012736693201086436,0.0,0.0,0.0,Rd1,-0.0003997170744847048,-0.00012557165900770883,0.0,0.0,-0.00022074775108788972,-5.3397664389099635e-05,0.0,0.0,0.0,Rd2,1.9527141453212446e-05,-8.971382642222033e-05,0.0,0.0,0.0001252515437507927,-1.6010575875352386e-05,0.0,0.0,0.0,Rbias3,2.642697116575316e-06,2.5849877919064533e-06,0.0,0.0,3.8700152536544875e-06,-3.812305928985403e-06,0.0,0.0,0.0,Rbias4,4.116482516953015e-06,-1.0350206033070415e-06,0.0,0.0,6.970582475387265e-07,4.454444872721615e-06,0.0,0.0,0.0,Cload,4772834493.784168,1174025308.7494683,0.0,0.0,3598809185.0350704,0.0,0.0,0.0,0.0,len2,1292864.5497845146,-521402.866671062,0.0,0.0,647405.0626291876,1166862.3538263836,0.0,0.0,0.0,Ibias1,41.42141243942407,-32.582603377373346,0.0,0.0,-57.27834192030781,131.28235773710693,0.0,0.0,0.0,Ibias2,51.006407724424946,-30.424391251181998,0.0,0.0,-14.066438907200137,95.49723788281061,0.0,0.0,0.0,W1,-618.4374856835831,-57.63852152603235,0.0,0.0,-384.7178449292581,-176.08111922826953,0.0,0.0,0.0,W2,-939.4838248114103,-458.38482849649773,0.0,0.0,-498.6341483485605,17.53515203365766,0.0,0.0,0.0,W3,-282.6171638927443,-304.36117125395515,0.0,0.0,-179.1908379286657,200.93484528998403,0.0,0.0,0.0,Alo,-0.20450649769444645,-0.07006886049592657,0.0,0.0,-0.13443763719851182,0.0,0.0,0.0,0.0,
75,Rb,-0.00012686018598063938,0.0,0.0,0.0,0.0,-0.00012686018598063938,0.0,0.0,0.0,Rd1,0.00038067171995798197,0.0,0.0,0.0,0.0,-5.368995077596947e-05,0.0,0.0004343616707339514,0.0,Rd2,-1.6075702449118967e-05,0.0,0.0,0.0,0.0,-1.6075702449118967e-05,0.0,0.0,0.0,Rbias3,-3.825277172817591e-06,0.0,0.0,0.0,0.0,-3.825277172817591e-06,0.0,0.0,0.0,Rbias4,4.4482631711298135e-06,0.0,0.0,0.0,0.0,4.4482631711298135e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1172900.1400846466,0.0,0.0,0.0,0.0,1172900.1400846466,0.0,0.0,0.0,Ibias1,131.47759434204679,0.0,0.0,0.0,0.0,131.47759434204679,0.0,0.0,0.0,Ibias2,95.76804976416149,0.0,0.0,0.0,0.0,95.76804976416149,0.0,0.0,0.0,W1,47.45469049794143,0.0,0.0,0.0,0.0,47.45469049794143,0.0,0.0,0.0,W2,17.874117788208274,0.0,0.0,0.0,0.0,17.874117788208274,0.0,0.0,0.0,W3,200.73484172954335,0.0,0.0,0.0,0.0,200.73484172954335,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
76,Rb,0.00013842966948949024,0.00022177722504032772,0.0,0.0,-7.308274568892962e-05,-1.0264809861896864e-05,0.0,0.0,0.0,Rd1,-0.0009962389634764024,-0.0004689970037297217,0.0,0.0,-0.0004742510663241845,-5.299089342248949e-05,0.0,0.0,0.0,Rd2,-0.00022088025427451438,-0.00033503407965335873,0.0,0.0,0.00013009776789782467,-1.5943942518975582e-05,0.0,0.0,0.0,Rbias3,2.924672809786453e-06,2.7275689915505805e-06,0.0,0.0,4.00613473633483e-06,-3.809030918098856e-06,0.0,0.0,0.0,Rbias4,4.235916742820886e-06,-1.0110662293883917e-06,0.0,0.0,7.920657243614081e-07,4.454917247848013e-06,0.0,0.0,0.0,Cload,5046775468.035893,1291845779.1087,0.0,0.0,3754929688.9271936,0.0,0.0,0.0,0.0,len2,-126561.83164447428,-1953406.5598969937,0.0,0.0,658566.1448861735,1168278.5833663906,0.0,0.0,0.0,Ibias1,-33.39829836669117,-74.3587456915845,0.0,0.0,-123.23115181902268,164.19159914391602,0.0,0.0,0.0,Ibias2,-12.90757508635535,-95.5692240992331,0.0,0.0,-12.64045874227636,95.30210775515349,0.0,0.0,0.0,W1,-429.87227998328666,-47.04759708632963,0.0,0.0,-410.7842885095358,27.959605612604197,0.0,0.0,0.0,W2,-1129.302729969067,-678.702778670891,0.0,0.0,-468.0067082651276,17.406756966966224,0.0,0.0,0.0,W3,-213.08333819802863,-269.70961695842794,0.0,0.0,-141.3238374155579,197.95011617606522,0.0,0.0,0.0,Alo,-0.2839738949598158,-0.07071268316198544,0.0,0.0,-0.2132612117978247,0.0,0.0,0.0,0.0,
77,Rb,0.0005022606187691555,0.0,0.0,0.0,0.0,-0.00012616941433951087,0.0,0.0006284300331086663,0.0,Rd1,0.0014110024280473731,0.0,0.0,0.0,0.0,-5.385289371302512e-05,0.0,0.0014648553217604062,0.0,Rd2,-1.6096628035424884e-05,0.0,0.0,0.0,0.0,-1.6096628035424884e-05,0.0,0.0,0.0,Rbias3,-3.83825918308774e-06,0.0,0.0,0.0,0.0,-3.83825918308774e-06,0.0,0.0,0.0,Rbias4,4.4653281059588735e-06,0.0,0.0,0.0,0.0,4.4653281059588735e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1578733.3761799037,0.0,0.0,0.0,0.0,1173074.9940777374,0.0,405658.38210216083,0.0,Ibias1,131.63091410590957,0.0,0.0,0.0,0.0,131.63091410590957,0.0,0.0,0.0,Ibias2,95.69816740817615,0.0,0.0,0.0,0.0,95.69816740817615,0.0,0.0,0.0,W1,451.3253971911144,0.0,0.0,0.0,0.0,46.58629648897857,0.0,404.7391007021427,0.0,W2,441.4788115615885,0.0,0.0,0.0,0.0,17.993792053417444,0.0,423.4850195081375,0.0,W3,201.30287362647195,0.0,0.0,0.0,0.0,201.30287362647195,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
78,Rb,0.0001395511065577693,0.00022179989661615888,0.0,0.0,-8.131362861016145e-05,-9.351614482366927e-07,0.0,0.0,0.0,Rd1,-0.0015014840746345385,-0.00023424886421718859,0.0,0.0,-0.001213803808969893,-5.343140144746348e-05,0.0,0.0,0.0,Rd2,-5.104721549680131e-05,-0.0001658327658667043,0.0,0.0,0.00013076610756254667,-1.5980557192648367e-05,0.0,0.0,0.0,Rbias3,2.8765291764560085e-06,2.6456022914452307e-06,0.0,0.0,4.050042469006588e-06,-3.819115583995849e-06,0.0,0.0,0.0,Rbias4,4.2935106529057e-06,-9.715136422257202e-07,0.0,0.0,7.958219662435383e-07,4.469202328887644e-06,0.0,0.0,0.0,Cload,5074902857.090484,1274012957.5621786,0.0,0.0,3800889899.527995,0.0,0.0,0.0,0.0,len2,855292.6952600935,-971000.5276107799,0.0,0.0,656104.8767478542,1170188.3461229918,0.0,0.0,0.0,Ibias1,-206.3692239525397,-60.36363623964787,0.0,0.0,-312.78534406478167,166.77975635188812,0.0,0.0,0.0,Ibias2,26.027374334614056,-56.52079721089978,0.0,0.0,-12.609520908667493,95.15769245417972,0.0,0.0,0.0,W1,-431.8908039882812,-50.08004652196843,0.0,0.0,-409.8939333686617,28.083175902321422,0.0,0.0,0.0,W2,-1120.384580912937,-675.7523617287154,0.0,0.0,-462.1572581812613,17.52503899698691,0.0,0.0,0.0,W3,-218.03649803487107,-277.20447164751465,0.0,0.0,-138.35041888529804,197.51839249792275,0.0,0.0,0.0,Alo,-0.28144399511468904,-0.06715014113128895,0.0,0.0,-0.21429385398340894,0.0,0.0,0.0,0.0,
79,Rb,-9.65759247801811e-05,0.0,0.0,0.0,0.0,-0.00012536489570755355,0.0,2.8788970927379826e-05,0.0,Rd1,0.0007779837825799092,0.0,0.0,0.0,0.0,-5.4778286832151505e-05,0.0,0.0008327620694120528,0.0,Rd2,-1.6134577446068133e-05,0.0,0.0,0.0,0.0,-1.6134577446068133e-05,0.0,0.0,0.0,Rbias3,-3.834784693117912e-06,0.0,0.0,0.0,0.0,-3.834784693117912e-06,0.0,0.0,0.0,Rbias4,4.464730598642044e-06,0.0,0.0,0.0,0.0,4.464730598642044e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1176497.3348749885,0.0,0.0,0.0,0.0,1176497.3348749885,0.0,0.0,0.0,Ibias1,132.44074928942644,0.0,0.0,0.0,0.0,132.44074928942644,0.0,0.0,0.0,Ibias2,95.43479247098098,0.0,0.0,0.0,0.0,95.43479247098098,0.0,0.0,0.0,W1,44.726076075868185,0.0,0.0,0.0,0.0,44.726076075868185,0.0,0.0,0.0,W2,63.15429903108896,0.0,0.0,0.0,0.0,63.15429903108896,0.0,0.0,0.0,W3,197.9203618424796,0.0,0.0,0.0,0.0,197.9203618424796,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
80,Rb,-0.00012740911825989663,0.0,0.0,0.0,0.0,-0.00012740911825989663,0.0,0.0,0.0,Rd1,-5.4407477680358657e-05,0.0,0.0,0.0,0.0,-5.4407477680358657e-05,0.0,0.0,0.0,Rd2,-1.6069442946191144e-05,0.0,0.0,0.0,0.0,-1.6069442946191144e-05,0.0,0.0,0.0,Rbias3,-3.812386075830945e-06,0.0,0.0,0.0,0.0,-3.812386075830945e-06,0.0,0.0,0.0,Rbias4,4.463777829576618e-06,0.0,0.0,0.0,0.0,4.463777829576618e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1172368.9254592445,0.0,0.0,0.0,0.0,1172368.9254592445,0.0,0.0,0.0,Ibias1,131.80217947375309,0.0,0.0,0.0,0.0,131.80217947375309,0.0,0.0,0.0,Ibias2,94.93887903235704,0.0,0.0,0.0,0.0,94.93887903235704,0.0,0.0,0.0,W1,46.72188851858758,0.0,0.0,0.0,0.0,46.72188851858758,0.0,0.0,0.0,W2,63.19251157076974,0.0,0.0,0.0,0.0,63.19251157076974,0.0,0.0,0.0,W3,194.29312185182775,0.0,0.0,0.0,0.0,194.29312185182775,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
