Iteration No,Rd,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Ibias,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Rbias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,
234,Rd,3.3878048334767805e-05,-9.62004541604977e-05,0.0,0.0,0.000134480896028714,-4.402393533444899e-06,0.0,Ibias,-22.24832407067966,-13.300626267175875,0.0,0.0,-75.20988720292836,66.2621893994258,0.0,W1,-481.5996832565949,196.83473267740615,0.0,0.0,-711.9170668775165,33.48265094343966,0.0,W2,-3037.58790373069,-1775.5685494760544,0.0,0.0,-1897.5579812739127,635.5386270196665,0.0,Alo,-0.008704991285484959,0.027286867620809882,0.0,0.0,-0.03599185890629418,0.0,0.0,Rbias2,-4.1998566405053566e-07,-2.0639840648906895e-07,0.0,0.0,1.0675024092465756e-07,-3.203374984861243e-07,0.0,Rbias3,6.278599172839181e-07,3.138874865703564e-07,0.0,0.0,-1.4027133026794038e-07,4.5424376098146666e-07,0.0,
235,Rd,3.407435123166249e-05,-9.656411086702879e-05,0.0,0.0,0.00013508214996290724,-4.443687864218125e-06,0.0,Ibias,-22.858252646633286,-13.959054353938123,0.0,0.0,-74.97136923611113,66.07217094341476,0.0,W1,-481.23252754482655,196.43727989731372,0.0,0.0,-711.030125049918,33.36031760774743,0.0,W2,-3004.2365615153058,-1766.3157044784352,0.0,0.0,-1874.70843694541,636.7875799088163,0.0,Alo,-0.008906590546701839,0.026895883809472946,0.0,0.0,-0.035802474356175444,0.0,0.0,Rbias2,-4.25416198357256e-07,-2.0979166261713817e-07,0.0,0.0,1.0635781316248047e-07,-3.2198234890258584e-07,0.0,Rbias3,6.191343974339813e-07,3.0401111474948974e-07,0.0,0.0,-1.4254801144872695e-07,4.5767129413316536e-07,0.0,
236,Rd,3.458809722966973e-05,-9.653505140956844e-05,0.0,0.0,0.00013561050782882422,-4.487359189583865e-06,0.0,Ibias,-21.833392092753602,-13.214009755090396,0.0,0.0,-74.49852049047067,65.87913815281709,0.0,W1,-480.7664515833385,195.95664654697643,0.0,0.0,-709.961362827817,33.238264697592655,0.0,W2,-2979.0562935865782,-1758.7270931380679,0.0,0.0,-1858.1944936533773,637.8652932049769,0.0,Alo,-0.008720266214363765,0.026879483392556858,0.0,0.0,-0.035599749606921936,0.0,0.0,Rbias2,-4.187785066050046e-07,-2.0233162380238195e-07,0.0,0.0,1.0718000958068251e-07,-3.236268923832928e-07,0.0,Rbias3,6.228191102260669e-07,3.04479135655827e-07,0.0,0.0,-1.4274809916520426e-07,4.61088073735462e-07,0.0,
237,Rd,3.461938127841464e-05,-9.693853755649637e-05,0.0,0.0,0.00013608729485563832,-4.529376020728782e-06,0.0,Ibias,-23.58396041086125,-13.07544544291952,0.0,0.0,-73.63288556837512,63.124370600428605,0.0,W1,-479.55607269396694,195.54614659497074,0.0,0.0,-708.2187261899463,33.11650690088813,0.0,W2,-2952.8992022962234,-1751.568199003925,0.0,0.0,-1840.415239473375,639.0842361806928,0.0,Alo,-0.008282002806944837,0.026905989277542935,0.0,0.0,-0.03518799208448777,0.0,0.0,Rbias2,-4.2393481789434923e-07,-2.0576291682032883e-07,0.0,0.0,1.0712502022810705e-07,-3.25296921302146e-07,0.0,Rbias3,6.28338357639189e-07,3.053003898137813e-07,0.0,0.0,-1.4144944613684414e-07,4.644874139622074e-07,0.0,
238,Rd,3.466521406460046e-05,-9.734089905819681e-05,0.0,0.0,0.00013657772606774844,-4.571612944953352e-06,0.0,Ibias,-23.020450758760663,-13.09797427966551,0.0,0.0,-73.58315409492586,63.660677615837855,0.0,W1,-490.5322459359813,186.1253700168645,0.0,0.0,-709.6960734005808,33.038457447840074,0.0,W2,-2931.6512517996684,-1744.3987635524074,0.0,0.0,-1827.6957841133492,640.4432958663612,0.0,Alo,-0.008631049201750137,0.026493751494623605,0.0,0.0,-0.03512480069637309,0.0,0.0,Rbias2,-4.270417868674065e-07,-2.0586509773823938e-07,0.0,0.0,1.057731927618027e-07,-3.2694988189093275e-07,0.0,Rbias3,6.25027637263584e-07,3.0037581730512653e-07,0.0,0.0,-1.4330106891296938e-07,4.679528888714446e-07,0.0,
239,Rd,3.416718393087944e-05,-9.81798230607455e-05,0.0,0.0,0.0001369631976184284,-4.616190626804933e-06,0.0,Ibias,-21.773452562380655,-13.002050191100498,0.0,0.0,-72.95310271596927,64.18170034469266,0.0,W1,-478.2744007885558,194.74660625296096,0.0,0.0,-705.9365640793088,32.915557037911945,0.0,W2,-2907.752455878703,-1737.0321713327835,0.0,0.0,-1812.1868588939078,641.466574348097,0.0,Alo,-0.008582779580762383,0.026457078226403797,0.0,0.0,-0.03503985780716487,0.0,0.0,Rbias2,-4.2874126681935906e-07,-2.0572821820295568e-07,0.0,0.0,1.0563335038848072e-07,-3.286463990048841e-07,0.0,Rbias3,6.078738680665797e-07,3.008388893303267e-07,0.0,0.0,-1.4355886887133635e-07,4.505938476075716e-07,0.0,
240,Rd,3.488857387771244e-05,-9.81309997498708e-05,0.0,0.0,0.00013756366735324103,-4.544093725657046e-06,0.0,Ibias,-17.57779568639349,-12.2632156822085,0.0,0.0,-72.50068967738746,67.18610967321072,0.0,W1,-444.71694602166684,194.37627217947983,0.0,0.0,-704.9412665735841,65.84804837252723,0.0,W2,-2879.9766761899605,-1729.1678286243196,0.0,0.0,-1796.2454560134045,645.4366084478177,0.0,Alo,-0.00829915257283079,0.026465019173883164,0.0,0.0,-0.03476417174671134,0.0,0.0,Rbias2,-4.1704109404653634e-07,-2.055938395714725e-07,0.0,0.0,1.0526167100449231e-07,-3.1670892547951917e-07,0.0,Rbias3,6.385036479938836e-07,3.016585531049958e-07,0.0,0.0,-1.4253229408579105e-07,4.793773889747234e-07,0.0,
241,Rd,3.5384072285678296e-05,-9.810370444609174e-05,0.0,0.0,0.00013810844801209895,-4.620671280328173e-06,0.0,Ibias,-17.976976497072016,-12.236437919303246,0.0,0.0,-72.18732693982003,66.44678836205595,0.0,W1,-479.7635077001744,202.59115014099154,0.0,0.0,-702.8190406617083,20.464382820616976,0.0,W2,-2825.8562483369237,-1691.4159264671885,0.0,0.0,-1780.3884998931023,645.9481780237443,0.0,Alo,-0.00771907479626327,0.02682796275849774,0.0,0.0,-0.03454703755475709,0.0,0.0,Rbias2,-4.277137119868435e-07,-1.9834817551502663e-07,0.0,0.0,1.0542801565553985e-07,-3.3479355212731976e-07,0.0,Rbias3,6.466746989325733e-07,3.0729977603880484e-07,0.0,0.0,-1.4226887485929265e-07,4.8164379775307e-07,0.0,
242,Rd,3.4977865133160214e-05,-9.893503251617724e-05,0.0,0.0,0.00013860870553562314,-4.695807886287915e-06,0.0,Ibias,-18.022360560068662,-12.137531302772373,0.0,0.0,-71.49666408726306,65.61183482996326,0.0,W1,-474.70325105943306,202.22377474230564,0.0,0.0,-701.2900155450292,24.362989743349953,0.0,W2,-2833.314713807135,-1714.863884763334,0.0,0.0,-1765.2333588469573,646.7825298032635,0.0,Alo,-0.008291537592432304,0.026074797592980245,0.0,0.0,-0.034366335185413856,0.0,0.0,Rbias2,-4.318548312739134e-07,-2.0172557024547866e-07,0.0,0.0,1.0534252760333e-07,-3.3547178863177705e-07,0.0,Rbias3,6.37858353318863e-07,2.9737262843891085e-07,0.0,0.0,-1.4347662346616034e-07,4.839623483460946e-07,0.0,
243,Rd,3.5456190297807684e-05,-9.890457074810478e-05,0.0,0.0,0.0001391298452644986,-4.769084218588357e-06,0.0,Ibias,-17.56678589260378,-11.413323513492342,0.0,0.0,-71.06237055661346,64.90890817751132,0.0,W1,-461.63396674613637,210.36164701069598,0.0,0.0,-700.1534117439761,28.157797987143823,0.0,W2,-2780.759873920209,-1677.0970530600785,0.0,0.0,-1750.9318788540586,647.2690579938212,0.0,Alo,-0.008247903756398696,0.02604221085665992,0.0,0.0,-0.03429011461305666,0.0,0.0,Rbias2,-4.292129770078189e-07,-1.980589601229548e-07,0.0,0.0,1.0514014574925803e-07,-3.3629416263409756e-07,0.0,Rbias3,6.454622948353015e-07,3.029652235371034e-07,0.0,0.0,-1.4392656778574676e-07,4.864236390839358e-07,0.0,
244,Rd,3.5057934458797674e-05,-9.974168159262578e-05,0.0,0.0,0.00013963187340516496,-4.832257353741488e-06,0.0,Ibias,-17.92633896764906,-11.36453850071038,0.0,0.0,-70.61595182491313,64.05415135797097,0.0,W1,-458.15148598662,209.90835136699457,0.0,0.0,-698.9712138710715,30.91137651742735,0.0,W2,-2798.961977815131,-1702.460644813376,0.0,0.0,-1744.5765455868732,648.075212585065,0.0,Alo,-0.007962353148879485,0.02604857417256382,0.0,0.0,-0.034010927321442654,0.0,0.0,Rbias2,-4.304173569347121e-07,-1.9795683859790192e-07,0.0,0.0,1.0500278347421264e-07,-3.3746330181105963e-07,0.0,Rbias3,6.562117571616186e-07,3.089554145104903e-07,0.0,0.0,-1.421689107757888e-07,4.894252534269171e-07,0.0,
245,Rd,3.554144276852855e-05,-9.971437654655998e-05,0.0,0.0,0.00014014062868136654,-4.884809366272025e-06,0.0,Ibias,-16.656007453631993,-10.6546314008373,0.0,0.0,-70.19320197523074,64.19182592244641,0.0,W1,-456.3270818919346,209.5712835626858,0.0,0.0,-697.8892249606246,31.990859506078024,0.0,W2,-2746.189357554359,-1665.1925530956917,0.0,0.0,-1730.134483740754,649.137679282457,0.0,Alo,-0.007915294205358015,0.026015714925771177,0.0,0.0,-0.033931009131128544,0.0,0.0,Rbias2,-4.285645749697839e-07,-1.943114135861343e-07,0.0,0.0,1.0478246972965685e-07,-3.3903563111328195e-07,0.0,Rbias3,6.543723360077941e-07,3.0429937535862465e-07,0.0,0.0,-1.4280300009058865e-07,4.928759607397581e-07,0.0,
246,Rd,3.5229510646033736e-05,-0.0001005566468743612,0.0,0.0,0.00014064808698410262,-4.861929463708443e-06,0.0,Ibias,-16.376145682598573,-11.263121464271055,0.0,0.0,-69.75939194660413,64.64636772827204,0.0,W1,-481.2817532598821,200.70477801335437,0.0,0.0,-696.7766155741182,14.790084300955442,0.0,W2,-2752.2032497016307,-1688.502210341401,0.0,0.0,-1716.6426900020047,652.9416506416171,0.0,Alo,-0.008009597731364929,0.025654795266187174,0.0,0.0,-0.03366439299754885,0.0,0.0,Rbias2,-4.3633911254422953e-07,-1.977319499553674e-07,0.0,0.0,1.0458782826485437e-07,-3.4319499085370427e-07,0.0,Rbias3,6.556190642633171e-07,2.996381531568691e-07,0.0,0.0,-1.4297252411199132e-07,4.989534352184573e-07,0.0,
247,Rd,3.5775900668074195e-05,-0.00010050684033413702,0.0,0.0,0.0001412541646224929,-4.971423620277163e-06,0.0,Ibias,-16.73548258623104,-10.518946104597589,0.0,0.0,-69.1739279337865,62.957391452163314,0.0,W1,-456.49327802155034,208.71899473124515,0.0,0.0,-695.9107842305715,30.6985114779231,0.0,W2,-2693.45364724582,-1649.7483506410138,0.0,0.0,-1695.6967936848819,651.9914970803904,0.0,Alo,-0.007379278306934737,0.026033453437139625,0.0,0.0,-0.03341273174407111,0.0,0.0,Rbias2,-4.3138849244390073e-07,-1.9392437113316147e-07,0.0,0.0,1.052104190933458e-07,-3.4267454040401776e-07,0.0,Rbias3,6.638635053708314e-07,3.055700061743466e-07,0.0,0.0,-1.420161887654498e-07,5.003096879620425e-07,0.0,
248,Rd,3.546694762925098e-05,-0.00010135282325689695,0.0,0.0,0.00014178364045959316,-4.963869573445243e-06,0.0,Ibias,-14.766780541390295,-10.473561109567097,0.0,0.0,-68.71861507380899,64.42539564198125,0.0,W1,-474.2742550761736,208.29403628045984,0.0,0.0,-694.4134236739657,11.84513231721491,0.0,W2,-2698.6072011882356,-1672.9035850513487,0.0,0.0,-1681.4441704457947,655.7405543085945,0.0,Alo,-0.007577943743965207,0.025655218963624802,0.0,0.0,-0.033233162707590656,0.0,0.0,Rbias2,-4.352170471446814e-07,-1.9378265584829654e-07,0.0,0.0,1.0512469753307601e-07,-3.465590888294915e-07,0.0,Rbias3,6.65174618043056e-07,3.00947016782554e-07,0.0,0.0,-1.4187747825409507e-07,5.061050795145431e-07,0.0,
249,Rd,3.3905411204652294e-05,-0.0001013297982302346,0.0,0.0,0.00014227975805651853,-7.044548621628603e-06,0.0,Ibias,-15.308874212220772,-10.426580542265476,0.0,0.0,-68.31708639121618,63.434792721269915,0.0,W1,-453.9343003935978,207.91307446593854,0.0,0.0,-693.46045009791,31.61307523834433,0.0,W2,-2789.339190773332,-1636.3507044088517,0.0,0.0,-1668.720123525777,515.7316371617642,0.0,Alo,-0.00743723066579041,0.025644307064955463,0.0,0.0,-0.03308153773073809,0.0,0.0,Rbias2,-4.3147965650801983e-07,-1.9018757206486405e-07,0.0,0.0,1.048658018127099e-07,-3.461578862558046e-07,0.0,Rbias3,6.505777204919e-07,3.01453589176447e-07,0.0,0.0,-1.4214619958767912e-07,4.912703309032042e-07,0.0,
250,Rd,3.478316402454057e-05,-0.00010267104582879626,0.0,0.0,0.0001425696896922776,-5.115479838939614e-06,0.0,Ibias,-17.893892927264805,-11.05216453661785,0.0,0.0,-68.02173500153243,61.18000661088098,0.0,W1,-452.37501206623045,207.57325011078444,0.0,0.0,-691.9098709470347,31.961608769997916,0.0,W2,-2667.4874763856205,-1660.8792386345053,0.0,0.0,-1662.3892897265825,655.7810519757259,0.0,Alo,-0.008125939914097857,0.024876422759772282,0.0,0.0,-0.03300236267387111,0.0,0.0,Rbias2,-4.3780305859422013e-07,-1.9377440103688865e-07,0.0,0.0,1.0393943763881842e-07,-3.479680951961438e-07,0.0,Rbias3,6.591759479966098e-07,2.9132784897566345e-07,0.0,0.0,-1.436099717949071e-07,5.114580708158715e-07,0.0,
251,Rd,3.5948972531979416e-05,-0.00010215034901818023,0.0,0.0,0.00014326655735652063,-5.167235806364436e-06,0.0,Ibias,-14.83849704882584,-10.326192775643337,0.0,0.0,-67.50545526536872,62.99315099217896,0.0,W1,-480.7398522407694,207.14654139939464,0.0,0.0,-691.5835826498701,3.697189009684185,0.0,W2,-2609.80120738665,-1622.9685655482565,0.0,0.0,-1643.8632580949773,657.030616255837,0.0,Alo,-0.0075864927118267506,0.025247899972657674,0.0,0.0,-0.032834392684491225,0.0,0.0,Rbias2,-4.308811419020327e-07,-1.8625874619195792e-07,0.0,0.0,1.0515138193107481e-07,-3.4977377764117396e-07,0.0,Rbias3,6.694514559708969e-07,2.972550227148647e-07,0.0,0.0,-1.4291577127734333e-07,5.151122045333303e-07,0.0,
252,Rd,3.553615556861087e-05,-0.00010300980107829772,0.0,0.0,0.00014379682273174055,-5.250866084836974e-06,0.0,Ibias,-13.347636842283032,-10.278952266931443,0.0,0.0,-67.05126276470995,63.98257818935724,0.0,W1,-442.8022735970762,206.7668363169695,0.0,0.0,-689.851199865153,40.28208995109288,0.0,W2,-2619.3838226146418,-1645.6692721067607,0.0,0.0,-1629.0502509192202,655.3357004113391,0.0,Alo,-0.0078436163407534,0.024849850754067863,0.0,0.0,-0.03269346709482288,0.0,0.0,Rbias2,-4.3617488502627476e-07,-1.8985324584870524e-07,0.0,0.0,1.0435807448879807e-07,-3.5067971366639494e-07,0.0,Rbias3,6.723900696741408e-07,2.977666480321665e-07,0.0,0.0,-1.4263823903372065e-07,5.172616606756632e-07,0.0,
253,Rd,3.6059278419635235e-05,-0.00010298367364546116,0.0,0.0,0.00014430874488811191,-5.265792823018207e-06,0.0,Ibias,-13.661333115252434,-9.600567390014072,0.0,0.0,-66.65758099752334,62.59681527228388,0.0,W1,-439.56896761001406,215.1581976448146,0.0,0.0,-686.636170357576,31.90900510271834,0.0,W2,-2566.912057802566,-1609.8717440801108,0.0,0.0,-1616.5523030625643,659.5119893399053,0.0,Alo,-0.007704612540795683,0.02483980431150369,0.0,0.0,-0.03254441685229582,0.0,0.0,Rbias2,-4.356578859981738e-07,-1.8628316993108533e-07,0.0,0.0,1.0410235881567265e-07,-3.534770748827398e-07,0.0,Rbias3,6.77969240077275e-07,2.9823406076254575e-07,0.0,0.0,-1.4294524321910465e-07,5.226804225338158e-07,0.0,
254,Rd,3.5670028358871135e-05,-0.00010384703044821098,0.0,0.0,0.00014483375907080589,-5.316700263719512e-06,0.0,Ibias,-13.3970477628454,-9.557526823294682,0.0,0.0,-66.23388124500374,62.39436030545138,0.0,W1,-441.53627985008427,214.24090542556914,0.0,0.0,-687.5309519624911,31.753766686772614,0.0,W2,-2574.097144565866,-1632.6743085720216,0.0,0.0,-1602.0139566064693,660.5911206127008,0.0,Alo,-0.007485484756396494,0.02484652765076511,0.0,0.0,-0.032332012407158696,0.0,0.0,Rbias2,-4.375110064752704e-07,-1.8620453131586826e-07,0.0,0.0,1.0404684571251011e-07,-3.553533208718849e-07,0.0,Rbias3,6.770923903264795e-07,2.9353509340024605e-07,0.0,0.0,-1.429338340293109e-07,5.264911309555307e-07,0.0,
255,Rd,3.5689368558840006e-05,-0.00010426799922917963,0.0,0.0,0.0001453205582218905,-5.363190433868136e-06,0.0,Ibias,-13.185231862395275,-9.51371224705996,0.0,0.0,-65.85485713889729,62.18333752356746,0.0,W1,-440.96809557532805,213.86724477620083,0.0,0.0,-686.6421311123673,31.80679076084562,0.0,W2,-2554.8106488764492,-1625.7873978883038,0.0,0.0,-1590.9432888019485,661.9200378139042,0.0,Alo,-0.007779650657363501,0.024451304218912617,0.0,0.0,-0.03223095487627644,0.0,0.0,Rbias2,-4.394910910618955e-07,-1.861018768477441e-07,0.0,0.0,1.0380130589735263e-07,-3.571905201114585e-07,0.0,Rbias3,6.810339876313315e-07,2.9400202097063155e-07,0.0,0.0,-1.4328457235682037e-07,5.303165390175476e-07,0.0,
256,Rd,3.565465926527696e-05,-0.0001046952512172849,0.0,0.0,0.0001457643227807314,-5.414412298171486e-06,0.0,Ibias,-12.87871084545758,-9.470927870348419,0.0,0.0,-65.46902802151473,62.06124504640066,0.0,W1,-440.1506776704248,213.48323671024363,0.0,0.0,-685.49324159269,31.859327211992724,0.0,W2,-2496.1027572595262,-1588.5457939611945,0.0,0.0,-1570.6395836950726,663.0826203967913,0.0,Alo,-0.007622048761781486,0.024438234377185526,0.0,0.0,-0.03206028313896927,0.0,0.0,Rbias2,-4.4185613771931825e-07,-1.8601114155611834e-07,0.0,0.0,1.0323052212962362e-07,-3.5907551829285386e-07,0.0,Rbias3,6.843017172624432e-07,2.9437411115392684e-07,0.0,0.0,-1.4424842481089872e-07,5.341760309193879e-07,0.0,
257,Rd,3.553753861964931e-05,-0.00010514500217692441,0.0,0.0,0.00014614841347729474,-5.465872680717881e-06,0.0,Ibias,-12.663659046280575,-9.480689808160273,0.0,0.0,-65.34133414345827,62.15836490533253,0.0,W1,-432.71171751598996,221.12220706442258,0.0,0.0,-685.7038964344883,31.86997185401112,0.0,W2,-2523.911449171961,-1614.60860114193,0.0,0.0,-1573.7092837732498,664.4064357429676,0.0,Alo,-0.007974507843439796,0.0240348883941062,0.0,0.0,-0.032009396237546,0.0,0.0,Rbias2,-4.410968117724901e-07,-1.8267256946507703e-07,0.0,0.0,1.0253011741877625e-07,-3.6095435972624996e-07,0.0,Rbias3,6.814641438937381e-07,2.892954552312504e-07,0.0,0.0,-1.458718834821021e-07,5.380405721445671e-07,0.0,
258,Rd,3.6244481865470655e-05,-0.00010508005495630088,0.0,0.0,0.00014683753268372813,-5.512995861954229e-06,0.0,Ibias,-12.141939365032794,-9.43072617693261,0.0,0.0,-64.87307250537124,62.16185931727268,0.0,W1,-439.28440130147646,212.63247199595227,0.0,0.0,-683.343396135036,31.426522837628752,0.0,W2,-2493.4762140720927,-1606.1938685229434,0.0,0.0,-1552.9494682281118,665.6671226788875,0.0,Alo,-0.00728631261446135,0.024437492020030708,0.0,0.0,-0.03172380463449174,0.0,0.0,Rbias2,-4.41951266302564e-07,-1.823297110623535e-07,0.0,0.0,1.032009413979166e-07,-3.6282249663814215e-07,0.0,Rbias3,6.872827166911077e-07,2.9008575958183465e-07,0.0,0.0,-1.4471412811065064e-07,5.4191108521996e-07,0.0,
259,Rd,3.6217405043391516e-05,-0.00010551276796336196,0.0,0.0,0.00014729768897330672,-5.567515966551279e-06,0.0,Ibias,-11.990034675089232,-9.38759857404685,0.0,0.0,-64.45685435229265,61.85441825124812,0.0,W1,-438.92975918945586,212.20512280970974,0.0,0.0,-681.8711679041186,30.73628590496736,0.0,W2,-2473.040200231153,-1599.9926566927525,0.0,0.0,-1540.252273384736,667.2047298464846,0.0,Alo,-0.007136719956255599,0.024429760204950975,0.0,0.0,-0.031566480161208825,0.0,0.0,Rbias2,-4.4390946455306145e-07,-1.822378430479202e-07,0.0,0.0,1.031412670077629e-07,-3.648128885129011e-07,0.0,Rbias3,6.908620398650766e-07,2.9025177258831146e-07,0.0,0.0,-1.4529173662594e-07,5.459020039027326e-07,0.0,
260,Rd,3.5721337889739604e-05,-0.00010642159304281955,0.0,0.0,0.00014776523180114537,-5.622300868583819e-06,0.0,Ibias,-11.266055524685875,-8.69950231563552,0.0,0.0,-63.98582823568073,61.41927502662609,0.0,W1,-430.0139534641845,220.05242145391045,0.0,0.0,-680.774002590877,30.707627672767686,0.0,W2,-2453.101389947113,-1593.63003984709,0.0,0.0,-1528.3350578639042,668.8637077642526,0.0,Alo,-0.007008887485692955,0.02442017920266853,0.0,0.0,-0.03142906668836245,0.0,0.0,Rbias2,-4.4253928245214066e-07,-1.7869980521703272e-07,0.0,0.0,1.0297715391356976e-07,-3.6681663114866864e-07,0.0,Rbias3,6.894470849988216e-07,2.8545783866591836e-07,0.0,0.0,-1.4596207740765092e-07,5.499513237405542e-07,0.0,
261,Rd,3.626305196244766e-05,-0.00010636353181340006,0.0,0.0,0.0001482991150604231,-5.672531284576949e-06,0.0,Ibias,-11.866350802536468,-8.697362288757423,0.0,0.0,-63.69513020285296,60.52614168907392,0.0,W1,-429.67352419272385,219.69085063097083,0.0,0.0,-680.1677007731082,30.803325949392192,0.0,W2,-2405.8908845741757,-1558.6599011658896,0.0,0.0,-1517.588655081554,670.3576716729965,0.0,Alo,-0.00731091631025401,0.024022569535023637,0.0,0.0,-0.03133348584527765,0.0,0.0,Rbias2,-4.446822701334861e-07,-1.7861659602488306e-07,0.0,0.0,1.0269511404512888e-07,-3.6876078815378325e-07,0.0,Rbias3,7.001621023581583e-07,2.914306813499134e-07,0.0,0.0,-1.451747790633388e-07,5.539062000715198e-07,0.0,
262,Rd,3.562100252026315e-05,-0.00010730271503794035,0.0,0.0,0.00014864929261517167,-5.725575056965773e-06,0.0,Ibias,-13.597339014055768,-8.660278205070238,0.0,0.0,-63.378239771121166,58.44117896214094,0.0,W1,-431.2215485821383,218.76737716952908,0.0,0.0,-680.9282307685677,30.939305016928657,0.0,W2,-2423.530837937061,-1582.751712018229,0.0,0.0,-1512.2107027502582,671.4315768312789,0.0,Alo,-0.007666121060002993,0.023624649346829698,0.0,0.0,-0.03129077040683237,0.0,0.0,Rbias2,-4.477115012100376e-07,-1.7876000062543734e-07,0.0,0.0,1.0174866448012488e-07,-3.7070016506475834e-07,0.0,Rbias3,7.02885867163839e-07,2.9154266141945034e-07,0.0,0.0,-1.465273252198837e-07,5.578705309642586e-07,0.0,
263,Rd,3.576630286482608e-05,-0.00010769637815078843,0.0,0.0,0.00014924354795548713,-5.780866939878626e-06,0.0,Ibias,-9.964200607138897,-8.608721880166598,0.0,0.0,-62.97694595713424,61.621467230156135,0.0,W1,-427.0545466764497,218.9506175794624,0.0,0.0,-678.3876585869829,32.382494331084956,0.0,W2,-2369.3557021808124,-1546.0195251602927,0.0,0.0,-1495.2260362853785,671.889859264272,0.0,Alo,-0.007424660287490127,0.02364012107966466,0.0,0.0,-0.031064781367154466,0.0,0.0,Rbias2,-4.4858049509828674e-07,-1.7842934980198703e-07,0.0,0.0,1.022539070090276e-07,-3.724050523053605e-07,0.0,Rbias3,7.019271290977378e-07,2.867937847379022e-07,0.0,0.0,-1.463341363424533e-07,5.614674807022158e-07,0.0,
264,Rd,3.580821363207745e-05,-0.00010812482590537451,0.0,0.0,0.00014976491298141485,-5.8318734439673e-06,0.0,Ibias,-8.053200455358407,-8.568875058567997,0.0,0.0,-62.5924033017292,63.108077904936685,0.0,W1,-424.17027636437166,218.59315885217444,0.0,0.0,-677.1946738382939,34.43123862168411,0.0,W2,-2351.530459863458,-1539.7575950853936,0.0,0.0,-1483.020030342737,671.247165564283,0.0,Alo,-0.007294225488984372,0.0236344075978224,0.0,0.0,-0.03092863308680645,0.0,0.0,Rbias2,-4.499966828812561e-07,-1.783541615036609e-07,0.0,0.0,1.0218965240628952e-07,-3.738321737839088e-07,0.0,Rbias3,7.06285741999855e-07,2.875900104095028e-07,0.0,0.0,-1.4593296840096256e-07,5.646286999912506e-07,0.0,
265,Rd,3.6287152489130765e-05,-0.00010809185372317987,0.0,0.0,0.0001502691288667955,-5.8901226544836795e-06,0.0,Ibias,-8.86388144170792,-7.301917846434949,0.0,0.0,-62.15885062957003,60.59688703430386,0.0,W1,-419.30628989729047,226.25354391864335,0.0,0.0,-676.0062701371882,30.44643632133204,0.0,W2,-2328.767575051221,-1534.144267422039,0.0,0.0,-1470.5349682817314,675.9116606528162,0.0,Alo,-0.006744573292798275,0.024011281117702732,0.0,0.0,-0.03075585441050197,0.0,0.0,Rbias2,-4.49865373435076e-07,-1.748153343295645e-07,0.0,0.0,1.0169788768717658e-07,-3.7674792679264594e-07,0.0,Rbias3,7.111514121217879e-07,2.8771546551719673e-07,0.0,0.0,-1.4674518336415403e-07,5.701811299686993e-07,0.0,
266,Rd,3.633067832234321e-05,-0.00010852545196921246,0.0,0.0,0.00015079804085582532,-5.941910564273297e-06,0.0,Ibias,-9.300915775571521,-7.90108079487623,0.0,0.0,-61.823841536963414,60.42400655626292,0.0,W1,-418.2161125737522,225.82827552000927,0.0,0.0,-674.4643038065263,30.41991571276485,0.0,W2,-2309.4509199839003,-1527.777507285574,0.0,0.0,-1459.1417348049185,677.4683221063029,0.0,Alo,-0.006976245999355696,0.023638778677472345,0.0,0.0,-0.03061502467682964,0.0,0.0,Rbias2,-4.5157761308955795e-07,-1.747223107517694e-07,0.0,0.0,1.0186284941672302e-07,-3.787181517545176e-07,0.0,Rbias3,7.166046955108485e-07,2.8846478844527864e-07,0.0,0.0,-1.4611842133797631e-07,5.742583284035507e-07,0.0,
267,Rd,3.588324893136759e-05,-0.00010942840656214677,0.0,0.0,0.00015131030936733368,-5.998653873821762e-06,0.0,Ibias,-9.070774154901557,-7.867096938102334,0.0,0.0,-61.44979815962485,60.24612094282096,0.0,W1,-417.8015267809784,225.40082776831105,0.0,0.0,-673.5146882226733,30.312333673362726,0.0,W2,-2291.22814116687,-1521.987993073589,0.0,0.0,-1447.967121968837,678.7269738756042,0.0,Alo,-0.00725874936926643,0.023235932860232154,0.0,0.0,-0.03049468222949922,0.0,0.0,Rbias2,-4.536300979616464e-07,-1.7469255409562333e-07,0.0,0.0,1.0180005528056953e-07,-3.8073759914659857e-07,0.0,Rbias3,7.15055693948938e-07,2.832122042309639e-07,0.0,0.0,-1.4653195657981187e-07,5.78375446297763e-07,0.0,
