Iteration No,Rb,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rd1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rd2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias4,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Cload,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,len2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
63,Rb,-0.00013095799542481767,0.0,0.0,0.0,-2.6185906847509518e-05,-0.00010477208857731648,0.0,0.0,Rd1,-0.000679287338495909,0.0,0.0,0.0,-0.0006274278666328293,-5.1859471863088925e-05,0.0,0.0,Rd2,-9.425421169139768e-06,0.0,0.0,0.0,8.40044513631151e-06,-1.7825866305458795e-05,0.0,0.0,Rbias3,-3.3478109412366383e-06,0.0,0.0,0.0,5.954091749906757e-07,-3.943220116226849e-06,0.0,0.0,Rbias4,3.4361125786042967e-06,0.0,0.0,0.0,-5.85283100763512e-07,4.021395679368284e-06,0.0,0.0,Cload,91869137.84043893,0.0,0.0,0.0,91869137.84066069,0.0,0.0,0.0,len2,1303674.6908656773,0.0,0.0,0.0,24627.63002676752,1279047.0608389901,0.0,0.0,Ibias1,-7.184907408801621,0.0,0.0,0.0,-140.81772347693726,133.63281606813564,0.0,0.0,Ibias2,89.07011496468999,0.0,0.0,0.0,-15.945648565308524,105.01576353000519,0.0,0.0,W1,-222.26355126557908,0.0,0.0,0.0,-256.1362199915556,33.872668725993606,0.0,0.0,W2,-446.4830808040536,0.0,0.0,0.0,-463.5697863942183,17.08670559012672,0.0,0.0,W3,1.5386204511120951,0.0,0.0,0.0,-428.10879817502934,429.6474186263577,0.0,0.0,Alo,-0.1179664246792524,0.0,0.0,0.0,-0.1179664246792524,0.0,0.0,0.0,
64,Rb,-0.00013081868645866253,0.0,0.0,0.0,-2.599116543604004e-05,-0.00010482752102261416,0.0,0.0,Rd1,-0.0006773429238373923,0.0,0.0,0.0,-0.0006253990304882508,-5.1943893349150745e-05,0.0,0.0,Rd2,-9.424279459538438e-06,0.0,0.0,0.0,8.401863308849899e-06,-1.7826142768395852e-05,0.0,0.0,Rbias3,-3.347403443605227e-06,0.0,0.0,0.0,5.961387681239128e-07,-3.943542211729449e-06,0.0,0.0,Rbias4,3.4370197484056046e-06,0.0,0.0,0.0,-5.843987566647714e-07,4.021418505070059e-06,0.0,0.0,Cload,92883964.1841293,0.0,0.0,0.0,92883964.18346399,0.0,0.0,0.0,len2,1304102.6208143288,0.0,0.0,0.0,24870.71460086548,1279231.906213423,0.0,0.0,Ibias1,-6.9419270415551155,0.0,0.0,0.0,-140.50421919409868,133.56229215254112,0.0,0.0,Ibias2,89.09082282047517,0.0,0.0,0.0,-15.930501226450266,105.02132404692543,0.0,0.0,W1,-259.0484463782916,0.0,0.0,0.0,-287.98816352167745,28.93971714336877,0.0,0.0,W2,-447.39453785697214,0.0,0.0,0.0,-464.5330148152074,17.13847695819732,0.0,0.0,W3,2.490971978328125,0.0,0.0,0.0,-427.17299321663984,429.6639651948238,0.0,0.0,Alo,-0.1178561914448748,0.0,0.0,0.0,-0.11785619144488146,0.0,0.0,0.0,
65,Rb,-0.00013075575946574003,0.0,0.0,0.0,-2.581277549088658e-05,-0.00010494298397486177,0.0,0.0,Rd1,-0.0006752595229501062,0.0,0.0,0.0,-0.0006232978327035453,-5.1961690246560835e-05,0.0,0.0,Rd2,-9.312103450207971e-06,0.0,0.0,0.0,8.519732545898843e-06,-1.7831835996106812e-05,0.0,0.0,Rbias3,-3.349938962668489e-06,0.0,0.0,0.0,5.940371145090202e-07,-3.9439760771771995e-06,0.0,0.0,Rbias4,3.4379575065005064e-06,0.0,0.0,0.0,-5.834841118976385e-07,4.021441618398462e-06,0.0,0.0,Cload,91740380.85829449,0.0,0.0,0.0,91740380.85785094,0.0,0.0,0.0,len2,1305304.202081972,0.0,0.0,0.0,25916.33753758577,1279387.8645444266,0.0,0.0,Ibias1,-6.566059250241446,0.0,0.0,0.0,-140.05800715388048,133.49194790363904,0.0,0.0,Ibias2,89.14538064629443,0.0,0.0,0.0,-15.87990934910645,105.02528999539865,0.0,0.0,W1,-258.71826684798293,0.0,0.0,0.0,-287.77433679228966,29.05606994430673,0.0,0.0,W2,-447.2236570710813,0.0,0.0,0.0,-464.35922190218116,17.135564831175717,0.0,0.0,W3,2.5383185279451648,0.0,0.0,0.0,-427.0903180939839,429.6286366217849,0.0,0.0,Alo,-0.11760026997513107,0.0,0.0,0.0,-0.11760026997513107,0.0,0.0,0.0,
66,Rb,-0.00013029067249329226,0.0,0.0,0.0,-2.535220297861813e-05,-0.00010493846951467413,0.0,0.0,Rd1,-0.0006735761478172072,0.0,0.0,0.0,-0.000621596621586963,-5.19795262302811e-05,0.0,0.0,Rd2,-9.27799063631946e-06,0.0,0.0,0.0,8.554125833794224e-06,-1.7832116470113686e-05,0.0,0.0,Rbias3,-3.352699307939859e-06,0.0,0.0,0.0,5.917099150142389e-07,-3.944409222954098e-06,0.0,0.0,Rbias4,3.4383709921417435e-06,0.0,0.0,0.0,-5.830940379221526e-07,4.0214650300637375e-06,0.0,0.0,Cload,91609352.53763221,0.0,0.0,0.0,91609352.53763221,0.0,0.0,0.0,len2,1304550.6025759312,0.0,0.0,0.0,25006.315813791018,1279544.2867620194,0.0,0.0,Ibias1,-6.160178902180892,0.0,0.0,0.0,-139.61746209855036,133.45728319636456,0.0,0.0,Ibias2,89.15769848687819,0.0,0.0,0.0,-15.871587769537285,105.02928625641326,0.0,0.0,W1,-258.44150316819656,0.0,0.0,0.0,-287.6138733949041,29.172370226673387,0.0,0.0,W2,-445.8851992585165,0.0,0.0,0.0,-463.04517785858786,17.159978600071433,0.0,0.0,W3,5.777195133632071,0.0,0.0,0.0,-423.86805945905354,429.64525459239724,0.0,0.0,Alo,-0.11783250233736145,0.0,0.0,0.0,-0.11783250233736145,0.0,0.0,0.0,
67,Rb,-0.00013048298076575807,0.0,0.0,0.0,-2.5428951984382114e-05,-0.00010505402878137594,0.0,0.0,Rd1,-0.0006718065028721621,0.0,0.0,0.0,-0.0006198091322025831,-5.199737066956988e-05,0.0,0.0,Rd2,-9.784371008735693e-06,0.0,0.0,0.0,8.053443956504291e-06,-1.7837814965239985e-05,0.0,0.0,Rbias3,-3.354775174073658e-06,0.0,0.0,0.0,5.899548832573902e-07,-3.944730057330893e-06,0.0,0.0,Rbias4,3.43962710867285e-06,0.0,0.0,0.0,-5.818614469286462e-07,4.021488555601813e-06,0.0,0.0,Cload,91493590.36870661,0.0,0.0,0.0,91493590.36848484,0.0,0.0,0.0,len2,1303585.7651863848,0.0,0.0,0.0,23885.455223695244,1279700.309962609,0.0,0.0,Ibias1,-5.770452907205672,0.0,0.0,0.0,-139.15791941866271,133.38746651145215,0.0,0.0,Ibias2,89.1056017317812,0.0,0.0,0.0,-15.927683385943082,105.03328511772429,0.0,0.0,W1,-258.26411686592724,0.0,0.0,0.0,-287.30661082113437,29.042493955173025,0.0,0.0,W2,-448.12254391505223,0.0,0.0,0.0,-465.3069352610674,17.184391345977264,0.0,0.0,W3,0.6764215064783989,0.0,0.0,0.0,-428.9337735811664,429.61019508750064,0.0,0.0,Alo,-0.11763055091379189,0.0,0.0,0.0,-0.11763055091379189,0.0,0.0,0.0,
68,Rb,-0.000130414433006379,0.0,0.0,0.0,-2.5244868551733032e-05,-0.00010516956445463765,0.0,0.0,Rd1,-0.0006697290845226974,0.0,0.0,0.0,-0.0006176475077392338,-5.2081576783472714e-05,0.0,0.0,Rd2,-9.466070817919356e-06,0.0,0.0,0.0,8.37742632055787e-06,-1.784349713846971e-05,0.0,0.0,Rbias3,-3.3464915961096667e-06,0.0,0.0,0.0,5.986702042096613e-07,-3.945161800319328e-06,0.0,0.0,Rbias4,3.4418779976105563e-06,0.0,0.0,0.0,-5.796344938007863e-07,4.021512491411818e-06,0.0,0.0,Cload,91346685.77966832,0.0,0.0,0.0,91346685.77966832,0.0,0.0,0.0,len2,1305493.8089275372,0.0,0.0,0.0,25637.96797505731,1279855.8409525603,0.0,0.0,Ibias1,-5.309696306658303,0.0,0.0,0.0,-138.62763652884027,133.31794022218935,0.0,0.0,Ibias2,89.22805358778469,0.0,0.0,0.0,-15.809190735497635,105.03724432328009,0.0,0.0,W1,-258.0609106330855,0.0,0.0,0.0,-287.0966257349264,29.035715101858,0.0,0.0,W2,-445.94253597700515,0.0,0.0,0.0,-463.1240010408667,17.181465063899456,0.0,0.0,W3,4.555800168703167,0.0,0.0,0.0,-425.070847626941,429.62664779564415,0.0,0.0,Alo,-0.11735730749881657,0.0,0.0,0.0,-0.11735730749882321,0.0,0.0,0.0,
69,Rb,-0.00013031171608328688,0.0,0.0,0.0,-2.5086585345222867e-05,-0.00010522513073808068,0.0,0.0,Rd1,-0.0006676748607913869,0.0,0.0,0.0,-0.0006155091557410917,-5.216570505030437e-05,0.0,0.0,Rd2,-9.493365006434124e-06,0.0,0.0,0.0,8.355825141871712e-06,-1.7849190148313353e-05,0.0,0.0,Rbias3,-3.356713387508743e-06,0.0,0.0,0.0,5.888832631205718e-07,-3.9455966506296245e-06,0.0,0.0,Rbias4,3.441263080058876e-06,0.0,0.0,0.0,-5.801598039001945e-07,4.021422883958912e-06,0.0,0.0,Cload,91217413.86268356,0.0,0.0,0.0,91217413.86268356,0.0,0.0,0.0,len2,1306788.856970487,0.0,0.0,0.0,26805.70730859211,1279983.1496618546,0.0,0.0,Ibias1,-5.012748213927436,0.0,0.0,0.0,-138.26150611557674,133.2487579016493,0.0,0.0,Ibias2,89.2585024237362,0.0,0.0,0.0,-15.78117530372675,105.03967772746073,0.0,0.0,W1,-257.9190434397109,0.0,0.0,0.0,-286.9479846418219,29.028941202110975,0.0,0.0,W2,-445.7052691191298,0.0,0.0,0.0,-462.8838216267993,17.17855250766956,0.0,0.0,W3,4.313078422049468,0.0,0.0,0.0,-425.22647921134575,429.5395576332511,0.0,0.0,Alo,-0.1172347173317033,0.0,0.0,0.0,-0.11723471733169666,0.0,0.0,0.0,
70,Rb,-0.00013013113627067955,0.0,0.0,0.0,-2.4850416521603515e-05,-0.00010528071974909268,0.0,0.0,Rd1,-0.0006659727036808134,0.0,0.0,0.0,-0.0006137891715047978,-5.218353217601563e-05,0.0,0.0,Rd2,-9.483777641974002e-06,0.0,0.0,0.0,8.365687835024732e-06,-1.7849465476998734e-05,0.0,0.0,Rbias3,-3.357902648029835e-06,0.0,0.0,0.0,5.880138841908594e-07,-3.9459165322203845e-06,0.0,0.0,Rbias4,3.442262945499539e-06,0.0,0.0,0.0,-5.791844322324412e-07,4.021447377731822e-06,0.0,0.0,Cload,91087380.7448433,0.0,0.0,0.0,91087380.74439976,0.0,0.0,0.0,len2,1307266.822708027,0.0,0.0,0.0,27097.84973559835,1280168.9729724287,0.0,0.0,Ibias1,-4.6651603309693295,0.0,0.0,0.0,-137.8449564911822,133.17979616021287,0.0,0.0,Ibias2,89.27778554773894,0.0,0.0,0.0,-15.765941957681234,105.04372750541573,0.0,0.0,W1,-257.80466977977204,0.0,0.0,0.0,-286.8268405889346,29.022170809128415,0.0,0.0,W2,-445.22263608045654,0.0,0.0,0.0,-462.4528900747135,17.23025399433272,0.0,0.0,W3,4.943167749547722,0.0,0.0,0.0,-424.61314070693135,429.556308456407,0.0,0.0,Alo,-0.11720862464035212,0.0,0.0,0.0,-0.1172086246403654,0.0,0.0,0.0,
71,Rb,-0.00012980024175254066,0.0,0.0,0.0,-2.440391001256043e-05,-0.00010539633173998023,0.0,0.0,Rd1,-0.0006640949962182793,0.0,0.0,0.0,-0.0006118274629726792,-5.226753324560004e-05,0.0,0.0,Rd2,-9.460187010602478e-06,0.0,0.0,0.0,8.394971340437985e-06,-1.7855158351040465e-05,0.0,0.0,Rbias3,-3.354276463918071e-06,0.0,0.0,0.0,5.920711895039828e-07,-3.946347653422208e-06,0.0,0.0,Rbias4,3.4437438108857043e-06,0.0,0.0,0.0,-5.777283805730119e-07,4.021472191458875e-06,0.0,0.0,Cload,90957238.11107698,0.0,0.0,0.0,90957238.11107698,0.0,0.0,0.0,len2,1307334.9381483293,0.0,0.0,0.0,27009.008457376418,1280325.9296908723,0.0,0.0,Ibias1,-4.19938508930911,0.0,0.0,0.0,-137.32810892242733,133.12872383311822,0.0,0.0,Ibias2,89.32736269975771,0.0,0.0,0.0,-15.720421740575484,105.04778444033319,0.0,0.0,W1,-257.30201060346974,0.0,0.0,0.0,-286.44036050162833,29.13834989815859,0.0,0.0,W2,-443.7226863175509,0.0,0.0,0.0,-460.950022728187,17.22733641071186,0.0,0.0,W3,6.03924146366982,0.0,0.0,0.0,-423.5338600514745,429.57310151514434,0.0,0.0,Alo,-0.11699881831739158,0.0,0.0,0.0,-0.11699881831739158,0.0,0.0,0.0,
72,Rb,-0.00013005398966297989,0.0,0.0,0.0,-2.4661945515567964e-05,-0.00010539204414742024,0.0,0.0,Rd1,-0.0006623142779341253,0.0,0.0,0.0,-0.0006100950344022259,-5.221924353190858e-05,0.0,0.0,Rd2,-9.537316901556399e-06,0.0,0.0,0.0,8.323535456326562e-06,-1.7860852357905514e-05,0.0,0.0,Rbias3,-3.36107954117722e-06,0.0,0.0,0.0,5.857006927566935e-07,-3.946780233933759e-06,0.0,0.0,Rbias4,3.4411582915177004e-06,0.0,0.0,0.0,-5.802249167573053e-07,4.021383208274847e-06,0.0,0.0,Cload,90836319.44630495,0.0,0.0,0.0,90836319.44608317,0.0,0.0,0.0,len2,1306818.591308046,0.0,0.0,0.0,26335.74141844777,1280482.8498895578,0.0,0.0,Ibias1,-3.9075765857953457,0.0,0.0,0.0,-136.98553533086996,133.07795874507218,0.0,0.0,Ibias2,89.31004089132436,0.0,0.0,0.0,-15.741827524127645,105.05186841544977,0.0,0.0,W1,-256.9922269880882,0.0,0.0,0.0,-286.12378983098137,29.13156284285907,0.0,0.0,W2,-408.68637375036093,0.0,0.0,0.0,-477.82976028234174,69.14338653194292,0.0,0.0,W3,5.086757453053746,0.0,0.0,0.0,-424.4513037291316,429.5380611820413,0.0,0.0,Alo,-0.11730136634080043,0.0,0.0,0.0,-0.11730136634080707,0.0,0.0,0.0,
73,Rb,-0.00012993884986581448,0.0,0.0,0.0,-2.4431175398524793e-05,-0.00010550767446729803,0.0,0.0,Rd1,-0.0006605101975770916,0.0,0.0,0.0,-0.0006082070283983965,-5.230316917871336e-05,0.0,0.0,Rd2,-9.640835924687288e-06,0.0,0.0,0.0,8.220290864376227e-06,-1.7861126789071034e-05,0.0,0.0,Rbias3,-3.3652083169798474e-06,0.0,0.0,0.0,5.818907194082949e-07,-3.947099036388297e-06,0.0,0.0,Rbias4,3.447205393285164e-06,0.0,0.0,0.0,-5.743165023542889e-07,4.021521895639611e-06,0.0,0.0,Cload,90710074.30725518,0.0,0.0,0.0,90710074.30725518,0.0,0.0,0.0,len2,1307231.4323822793,0.0,0.0,0.0,26591.956919836284,1280639.475462403,0.0,0.0,Ibias1,-3.541578033972894,0.0,0.0,0.0,-136.5513447030184,133.0097666690455,0.0,0.0,Ibias2,89.32089511285297,0.0,0.0,0.0,-15.735040396579656,105.0559355094304,0.0,0.0,W1,-257.2966093988746,0.0,0.0,0.0,-286.42139268608486,29.124783287193246,0.0,0.0,W2,-406.88706560028623,0.0,0.0,0.0,-476.01835082278984,69.13128522250362,0.0,0.0,W3,7.118947991254725,0.0,0.0,0.0,-422.4359069136118,429.5548549046504,0.0,0.0,Alo,-0.11703701671021485,0.0,0.0,0.0,-0.11703701671021485,0.0,0.0,0.0,
74,Rb,-0.00012962986808168417,0.0,0.0,0.0,-2.4006532523565317e-05,-0.00010562333555811885,0.0,0.0,Rd1,-0.0006584295333840827,0.0,0.0,0.0,-0.0006060425326987985,-5.23870006852933e-05,0.0,0.0,Rd2,-9.380384550586036e-06,0.0,0.0,0.0,8.486430735387374e-06,-1.7866815285965893e-05,0.0,0.0,Rbias3,-3.362414420378108e-06,0.0,0.0,0.0,5.851136348989704e-07,-3.9475280552769236e-06,0.0,0.0,Rbias4,3.4473839108403614e-06,0.0,0.0,0.0,-5.740501674820671e-07,4.0214340783224285e-06,0.0,0.0,Cload,90570872.87860355,0.0,0.0,0.0,90570872.87860355,0.0,0.0,0.0,len2,1307937.0614238256,0.0,0.0,0.0,27169.844190359137,1280767.217233547,0.0,0.0,Ibias1,-3.1004159707471435,0.0,0.0,0.0,-136.0422635265524,132.94184755580525,0.0,0.0,Ibias2,89.43510235569875,0.0,0.0,0.0,-15.623301980153494,105.05840433585001,0.0,0.0,W1,-256.627554917998,0.0,0.0,0.0,-285.74555159987057,29.11799668188965,0.0,0.0,W2,-406.77725678402305,0.0,0.0,0.0,-475.8964865642008,69.11922978025353,0.0,0.0,W3,9.476306781646125,0.0,0.0,0.0,-420.0435943960484,429.5199011775504,0.0,0.0,Alo,-0.11670238852375371,0.0,0.0,0.0,-0.11670238852374044,0.0,0.0,0.0,
75,Rb,-0.00012929568939535374,0.0,0.0,0.0,-2.3616604439232307e-05,-0.00010567908495612975,0.0,0.0,Rd1,-0.0006564856218406965,0.0,0.0,0.0,-0.0006040807787312879,-5.240484310940862e-05,0.0,0.0,Rd2,-9.379768357558505e-06,0.0,0.0,0.0,8.492744369920572e-06,-1.787251272746404e-05,0.0,0.0,Rbias3,-3.3644397152007423e-06,0.0,0.0,0.0,5.835185229173622e-07,-3.947958238117795e-06,0.0,0.0,Rbias4,3.4474796752796514e-06,0.0,0.0,0.0,-5.738666679602955e-07,4.021346343239788e-06,0.0,0.0,Cload,90443907.05736461,0.0,0.0,0.0,90443907.05714282,0.0,0.0,0.0,len2,1307823.2255623755,0.0,0.0,0.0,26899.009309346075,1280924.2162530294,0.0,0.0,Ibias1,-2.7286541446069887,0.0,0.0,0.0,-135.60291234061734,132.8742581960152,0.0,0.0,Ibias2,89.43021972226393,0.0,0.0,0.0,-15.632324025677002,105.06254374794092,0.0,0.0,W1,-256.22185512968673,0.0,0.0,0.0,-285.45591339430666,29.234058264585837,0.0,0.0,W2,-405.5650321534702,0.0,0.0,0.0,-474.6722095778127,69.10717742426671,0.0,0.0,W3,9.142636592753131,0.0,0.0,0.0,-420.3425087899502,429.4851453828474,0.0,0.0,Alo,-0.11660666073692713,0.0,0.0,0.0,-0.11660666073691386,0.0,0.0,0.0,
