Iteration No,Rd,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Ibias,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Rbias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,
108,Rd,-4.0118219151532836e-05,-3.0469855497504352e-05,0.0,0.0,-8.81756173515877e-06,-8.308019188695938e-07,0.0,Ibias,-260.96351102024704,38.981368859975426,0.0,0.0,-388.1208688196462,88.17598893942444,0.0,W1,-4003.7246745408265,-1652.9299656208336,0.0,0.0,-2410.286644204764,59.49193528475382,0.0,W2,-65844.96716595352,-9646.410531090793,0.0,0.0,-57111.53772731532,912.9810924519629,0.0,Alo,-0.45162944820321427,0.22447284187411798,0.0,0.0,-0.6761022900773327,0.0,0.0,Rbias2,-3.3797624813212604e-08,-9.659349621032138e-07,0.0,0.0,1.0697606973657877e-06,-1.3762336007580198e-07,0.0,Rbias3,-2.98068721634529e-07,8.408018181822133e-07,0.0,0.0,-1.2532970847264992e-06,1.1442654490974091e-07,0.0,
109,Rd,-1.4423835416185186e-05,-1.3577511218230043e-05,0.0,0.0,0.0,-8.463241979553843e-07,0.0,Ibias,270.03546064282045,181.79780908950045,0.0,0.0,0.0,88.23765155331519,0.0,W1,-1367.3126075124908,-1427.0358767956452,0.0,0.0,0.0,59.72326928312244,0.0,W2,-5579.281167199206,-6475.926281174057,0.0,0.0,0.0,896.6451139748515,0.0,Alo,0.34127304384185436,0.34127304384185436,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.468630345058792e-06,-1.330317527252972e-06,0.0,0.0,0.0,-1.3831281780583136e-07,0.0,Rbias3,1.230897151789331e-06,1.11642400678939e-06,0.0,0.0,0.0,1.1447314499995028e-07,0.0,
110,Rd,-2.453678728567656e-05,-2.3706945221506666e-05,0.0,0.0,0.0,-8.298420641697741e-07,0.0,Ibias,179.92711991433072,92.45471206032987,0.0,0.0,0.0,87.47240785401047,0.0,W1,-1476.618357788591,-1534.998846514095,0.0,0.0,0.0,58.38048872547204,0.0,W2,-7490.066551747995,-8379.074858357633,0.0,0.0,0.0,889.0083066095451,0.0,Alo,0.26691800784581127,0.26691800784581127,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.222214255846261e-06,-1.0854216020906057e-06,0.0,0.0,0.0,-1.3679265375563678e-07,0.0,Rbias3,1.0621388042727307e-06,9.466564668282503e-07,0.0,0.0,0.0,1.1548233744449295e-07,0.0,
111,Rd,-3.83603811598244e-05,-3.0129774722645362e-05,0.0,0.0,-7.4128592574454e-06,-8.177471797338561e-07,0.0,Ibias,-266.95052036831714,34.52391058359222,0.0,0.0,-388.23516583376966,86.76073488185868,0.0,W1,-3854.112001925989,-1589.9425110331038,0.0,0.0,-2321.4775109210714,57.30802002812547,0.0,W2,-63659.554047310085,-9560.789480931877,0.0,0.0,-54981.80694152182,883.0423751434523,0.0,Alo,-0.3799432568777254,0.21496003843329645,0.0,0.0,-0.5949032953110255,0.0,0.0,Rbias2,-5.1184625251566206e-09,-9.211030051867318e-07,0.0,0.0,1.051591136586883e-06,-1.35606593925322e-07,0.0,Rbias3,-3.275840013813638e-07,8.31013731390556e-07,0.0,0.0,-1.274982715576404e-06,1.1638498280446046e-07,0.0,
112,Rd,-1.4533707220322643e-05,-1.3701198105024433e-05,0.0,0.0,0.0,-8.325091152988021e-07,0.0,Ibias,263.77419028302984,176.93310889001168,0.0,0.0,0.0,86.84108139301817,0.0,W1,-1311.4499464059531,-1369.0980459579773,0.0,0.0,0.0,57.64809955191363,0.0,W2,-5624.4489639890035,-6491.867111711592,0.0,0.0,0.0,867.4181477226791,0.0,Alo,0.3317344181502364,0.3317344181502364,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.4116509759974553e-06,-1.2753584014306386e-06,0.0,0.0,0.0,-1.3629257456683885e-07,0.0,Rbias3,1.2315181553197548e-06,1.1150944332449943e-06,0.0,0.0,0.0,1.164237220747415e-07,0.0,
113,Rd,-2.4659731535879834e-05,-2.3842812117725543e-05,0.0,0.0,0.0,-8.169194181547633e-07,0.0,Ibias,172.14277376559002,86.0584451515008,0.0,0.0,0.0,86.08432861408602,0.0,W1,-1419.1208517400241,-1475.4495364444351,0.0,0.0,0.0,56.328684704426685,0.0,W2,-7470.6501193031445,-8331.106769790667,0.0,0.0,0.0,860.456650487706,0.0,Alo,0.2543909056438897,0.2543909056438897,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.1607860063164388e-06,-1.0259581833358753e-06,0.0,0.0,0.0,-1.3482782298055613e-07,0.0,Rbias3,1.0516968660404857e-06,9.342832446884419e-07,0.0,0.0,0.0,1.1741362135203753e-07,0.0,
114,Rd,-3.6985778924465176e-05,-3.0084957390120187e-05,0.0,0.0,-6.095222256252667e-06,-8.055992780929661e-07,0.0,Ibias,-275.6001936067396,27.52304162841305,0.0,0.0,-388.5133184049222,85.39008316976263,0.0,W1,-3724.51372221912,-1529.9368773601877,0.0,0.0,-2249.9439889834375,55.367144124472425,0.0,W2,-61579.46493801627,-9398.863321253139,0.0,0.0,-53035.73649896106,855.1348821976367,0.0,Alo,-0.4136328711408848,0.20177995200026091,0.0,0.0,-0.6154128231411479,0.0,0.0,Rbias2,3.1556937602218316e-08,-8.639769705533674e-07,0.0,0.0,1.0292138819081477e-06,-1.3367997375255124e-07,0.0,Rbias3,-3.634023363200505e-07,8.15547592065574e-07,0.0,0.0,-1.2972542922714307e-06,1.1830436388580416e-07,0.0,
115,Rd,-1.3679314486381107e-05,-1.285841921916829e-05,0.0,0.0,0.0,-8.208952672121187e-07,0.0,Ibias,265.623772283938,180.14824125178686,0.0,0.0,0.0,85.47553103215593,0.0,W1,-1258.9147498117652,-1314.544938022601,0.0,0.0,0.0,55.63018821086688,0.0,W2,-5518.099860368931,-6358.265170253416,0.0,0.0,0.0,840.1653098849306,0.0,Alo,0.32930547483751543,0.32930547483752326,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.3797524117887445e-06,-1.2453384054858147e-06,0.0,0.0,0.0,-1.344140063029297e-07,0.0,Rbias3,1.2454283830461255e-06,1.1271177511279525e-06,0.0,0.0,0.0,1.1831063191818581e-07,0.0,
116,Rd,-2.4208066276003375e-05,-2.3402385185625312e-05,0.0,0.0,0.0,-8.056810903781809e-07,0.0,Ibias,168.5036261499898,83.78217654208561,0.0,0.0,0.0,84.72144960789619,0.0,W1,-1364.7243811177395,-1419.147210339352,0.0,0.0,0.0,54.42282922159679,0.0,W2,-7377.223643968832,-8210.59831403169,0.0,0.0,0.0,833.3746700627674,0.0,Alo,0.24666258492346624,0.24666258492346624,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.1178649864329848e-06,-9.8490611639251e-07,0.0,0.0,0.0,-1.3295887004049267e-07,0.0,Rbias3,1.0491752903962244e-06,9.298620974529343e-07,0.0,0.0,0.0,1.1931319294329013e-07,0.0,
117,Rd,-3.515926475226799e-05,-2.957540363917402e-05,0.0,0.0,-4.788650898636017e-06,-7.952102144587245e-07,0.0,Ibias,-277.3090007087848,25.933922177203318,0.0,0.0,-387.26627605299274,84.02335316699309,0.0,W1,-3563.9063593492533,-1460.3696906587095,0.0,0.0,-2156.9264428451247,53.38977415454749,0.0,W2,-57244.445846598115,-9243.9749848627,0.0,0.0,-48828.64642919651,828.1755674605427,0.0,Alo,-0.35524295936109873,0.19265736350220786,0.0,0.0,-0.5479003228633098,0.0,0.0,Rbias2,6.431941172662028e-08,-8.217593049055688e-07,0.0,0.0,1.0179514585277762e-06,-1.318727418956059e-07,0.0,Rbias3,-3.9046107202724067e-07,8.053594206348204e-07,0.0,0.0,-1.3160020467857327e-06,1.2018155412367656e-07,0.0,
118,Rd,-1.3617900654742428e-05,-1.2806791509814184e-05,0.0,0.0,0.0,-8.11109144928703e-07,0.0,Ibias,262.2100957476712,178.09515994626094,0.0,0.0,0.0,84.11493580141182,0.0,W1,-1196.0497244261744,-1249.8088084158323,0.0,0.0,0.0,53.75908398956534,0.0,W2,-5490.03989189687,-6304.455112984199,0.0,0.0,0.0,814.4152210868928,0.0,Alo,0.32010010462292954,0.32010010462292954,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.3261845075681926e-06,-1.1935541999707983e-06,0.0,0.0,0.0,-1.3263030759740145e-07,0.0,Rbias3,1.2432388407032077e-06,1.123074700815925e-06,0.0,0.0,0.0,1.2016413988726658e-07,0.0,
119,Rd,-2.4240753748413164e-05,-2.344530508449447e-05,0.0,0.0,0.0,-7.954486639186898e-07,0.0,Ibias,161.0604375398147,77.67713997557722,0.0,0.0,0.0,83.38329756423748,0.0,W1,-1300.4082436691338,-1353.0699554563917,0.0,0.0,0.0,52.661711787242645,0.0,W2,-7290.017190036168,-8098.787818607213,0.0,0.0,0.0,808.7706285706097,0.0,Alo,0.23448053945776973,0.23448053945776973,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.0484458188439154e-06,-9.318897702634426e-07,0.0,0.0,1.4630954172634626e-08,-1.3118700275310335e-07,0.0,Rbias3,1.0384008149993857e-06,9.172383983108289e-07,0.0,0.0,0.0,1.2116241668855675e-07,0.0,
120,Rd,-3.372528662451162e-05,-2.927117648103698e-05,0.0,0.0,-3.6690577275744004e-06,-7.850524159007572e-07,0.0,Ibias,-284.13053051254445,20.505308980009058,0.0,0.0,-387.3395223412811,82.70368284872131,0.0,W1,-3457.2662599209298,-1419.1031945610607,0.0,0.0,-2089.8994034922316,51.736338132333486,0.0,W2,-57532.49902020031,-9100.7473530377,0.0,0.0,-49235.436279693065,803.6846125293378,0.0,Alo,-0.4057392110048564,0.18143509247102377,0.0,0.0,-0.5871743034758898,0.0,0.0,Rbias2,9.205185088821106e-08,-7.793144123587146e-07,0.0,0.0,1.0015351713897536e-06,-1.3016890814285294e-07,0.0,Rbias3,-4.235887075265296e-07,7.922732742673764e-07,0.0,0.0,-1.3378801770444865e-06,1.2201819525054347e-07,0.0,
121,Rd,-1.2196330944164695e-05,-1.1394862388402551e-05,0.0,0.0,0.0,-8.014685557620307e-07,0.0,Ibias,269.27553865488755,186.47277652534052,0.0,0.0,0.0,82.80276212954861,0.0,W1,-1136.5820694791541,-1188.608813291215,0.0,0.0,0.0,52.02674381209126,0.0,W2,-5252.887754766819,-6042.839298874052,0.0,0.0,0.0,789.9515441071478,0.0,Alo,0.3218411050718103,0.3218411050718103,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.3106614297013244e-06,-1.179715800872309e-06,0.0,0.0,0.0,-1.3094562882901173e-07,0.0,Rbias3,1.2651709355050458e-06,1.1432003100078782e-06,0.0,0.0,0.0,1.2197062549717728e-07,0.0,
122,Rd,-2.346666905257468e-05,-2.268102663146814e-05,0.0,0.0,0.0,-7.856424211063178e-07,0.0,Ibias,161.5212908112615,79.44903020105137,0.0,0.0,0.0,82.07226061020855,0.0,W1,-1251.5508735530934,-1302.5870453224256,0.0,0.0,0.0,51.03617176939311,0.0,W2,-7133.795310547006,-7918.76311765321,0.0,0.0,0.0,784.9678071063753,0.0,Alo,0.22859145523549299,0.22859145523549299,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.0311449773909501e-06,-9.016073618229363e-07,0.0,0.0,0.0,-1.2953761556801025e-07,0.0,Rbias3,1.038358933576389e-06,9.153879509709369e-07,0.0,0.0,0.0,1.2297098260544222e-07,0.0,
123,Rd,-3.177113817629759e-05,-2.854689525107302e-05,0.0,0.0,-2.4481291730009272e-06,-7.76113752223009e-07,0.0,Ibias,-281.86861012425067,21.61211222109575,0.0,0.0,-384.8664764994451,81.38575415410574,0.0,W1,-3296.1938155256776,-1355.575684998262,0.0,0.0,-1990.6571601462372,50.03902961881612,0.0,W2,-50782.29840621032,-8889.964656739769,0.0,0.0,-42672.34410632751,780.0103568571475,0.0,Alo,-0.3320403923798562,0.17415906780012141,0.0,0.0,-0.5061994601799744,0.0,0.0,Rbias2,1.2429675617855945e-07,-7.445064575360496e-07,0.0,0.0,9.97338024196771e-07,-1.2853481048214453e-07,0.0,Rbias3,-4.452042161333894e-07,7.845838994883453e-07,0.0,0.0,-1.3536133922382085e-06,1.2382527661646733e-07,0.0,
124,Rd,-1.2445834894239376e-05,-1.165332796335733e-05,0.0,0.0,0.0,-7.925069308829325e-07,0.0,Ibias,263.45397366177184,181.96683207259846,0.0,0.0,0.0,81.48714158916388,0.0,W1,-1091.5758715186064,-1142.007860749521,0.0,0.0,0.0,50.43198923088418,0.0,W2,-5302.001523626241,-6070.033325788887,0.0,0.0,0.0,768.031802162479,0.0,Alo,0.30974453944574487,0.30974453944574487,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.253841995184025e-06,-1.1245261546848695e-06,0.0,0.0,0.0,-1.2931584049916599e-07,0.0,Rbias3,1.2549432612227756e-06,1.1312031502672512e-06,0.0,0.0,0.0,1.2374011095551428e-07,0.0,
125,Rd,-2.3524794590442967e-05,-2.2747321266184257e-05,0.0,0.0,0.0,-7.774733242581586e-07,0.0,Ibias,153.08467576437397,72.309131360658,0.0,0.0,0.0,80.77554440371915,0.0,W1,-1217.0504542416459,-1266.5076739116623,0.0,0.0,0.0,49.45721967000151,0.0,W2,-7127.092087651145,-7890.696286670388,0.0,0.0,0.0,763.604199019576,0.0,Alo,0.21430207634256038,0.21430207634256038,0.0,0.0,0.0,0.0,0.0,Rbias2,-7.318199509566641e-07,-8.510829382057212e-07,0.0,0.0,2.472276007146395e-07,-1.2796461346557597e-07,0.0,Rbias3,1.0193290071008746e-06,8.945823580584384e-07,0.0,0.0,0.0,1.247466490424395e-07,0.0,
126,Rd,-2.981365850561928e-05,-2.7339852957373996e-05,0.0,0.0,-1.7045501506769288e-06,-7.692553975688247e-07,0.0,Ibias,-280.1446878901013,26.513783826245895,0.0,0.0,-386.8474668660338,80.18899514968173,0.0,W1,-3180.8996241038985,-1295.3620667120058,0.0,0.0,-1934.272720783247,48.73516339116691,0.0,W2,-50188.88552604787,-8571.572146846518,0.0,0.0,-42376.520726680756,759.2073474789386,0.0,Alo,-0.3466829101672461,0.1696858063295913,0.0,0.0,-0.5163687164968401,0.0,0.0,Rbias2,1.3836817298144853e-07,-7.243011111441539e-07,0.0,0.0,9.899342653640397e-07,-1.2726498123844637e-07,0.0,Rbias3,-4.657261978658588e-07,7.876406082960651e-07,0.0,0.0,-1.3789464442012503e-06,1.2557963803928957e-07,0.0,
127,Rd,-1.1045096007556252e-05,-1.0259470346365526e-05,0.0,0.0,0.0,-7.856256611901803e-07,0.0,Ibias,272.02460357167087,191.56959893098752,0.0,0.0,0.0,80.45500464069127,0.0,W1,-1025.3935837527042,-1074.4434844983105,0.0,0.0,0.0,49.04990074560631,0.0,W2,-5022.90014425947,-5770.336734937883,0.0,0.0,0.0,747.4365906787398,0.0,Alo,0.3112649979795686,0.3112649979795686,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.2442255071761771e-06,-1.1161915283424677e-06,0.0,0.0,0.0,-1.2803397883369577e-07,0.0,Rbias3,1.2799293934945118e-06,1.1544721355670527e-06,0.0,0.0,0.0,1.2545725792747947e-07,0.0,
128,Rd,-2.2565322459836104e-05,-2.1794898559307278e-05,0.0,0.0,0.0,-7.704239005292584e-07,0.0,Ibias,156.27857737299058,76.69671821617929,0.0,0.0,0.0,79.5818591568129,0.0,W1,-1149.1047598212526,-1197.196716683245,0.0,0.0,0.0,48.09195686200736,0.0,W2,-6861.069488981068,-7604.224283695357,0.0,0.0,0.0,743.1547947143705,0.0,Alo,0.2097110726436626,0.2097110726436626,0.0,0.0,0.0,0.0,0.0,Rbias2,-6.854358800665901e-07,-8.264149036527987e-07,0.0,0.0,2.676707229130427e-07,-1.2669169932685837e-07,0.0,Rbias3,1.024737265688256e-06,8.982491675008256e-07,0.0,0.0,0.0,1.2648809818741337e-07,0.0,
129,Rd,-2.78582767183037e-05,-2.6463017666399075e-05,0.0,0.0,-6.322151049437644e-07,-7.630439469619814e-07,0.0,Ibias,-275.89107408352663,28.829379533205373,0.0,0.0,-383.7307743400756,79.01032072333676,0.0,W1,-3026.4450813205012,-1237.9060726969951,0.0,0.0,-1835.923239109565,47.384230485951996,0.0,W2,-48041.97670249649,-8331.663912501179,0.0,0.0,-40449.20506091857,738.8922709224746,0.0,Alo,-0.3424544517337816,0.16361365053383042,0.0,0.0,-0.5060681022676148,0.0,0.0,Rbias2,1.6625409216961019e-07,-6.99851599938157e-07,0.0,0.0,9.92143867978751e-07,-1.2603817587101058e-07,0.0,Rbias3,-4.80095695841644e-07,7.855552157697939e-07,0.0,0.0,-1.3929564474532752e-06,1.273055358418389e-07,0.0,
130,Rd,-1.0223022696192751e-05,-9.444220725605975e-06,0.0,0.0,0.0,-7.788019705872039e-07,0.0,Ibias,275.64027514462276,196.10509252973495,0.0,0.0,0.0,79.53518261487673,0.0,W1,-985.3452525578408,-1033.1423648746415,0.0,0.0,0.0,47.79711231674146,0.0,W2,-4948.770321053262,-5676.938473269379,0.0,0.0,0.0,728.1681522156375,0.0,Alo,0.308091830566941,0.308091830566941,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.2221268397452913e-06,-1.0953165226743053e-06,0.0,0.0,0.0,-1.268103170709961e-07,0.0,Rbias3,1.2919561371021023e-06,1.1647649427279034e-06,0.0,0.0,0.0,1.2719119437419889e-07,0.0,
131,Rd,-2.1998531051028207e-05,-2.12345855757158e-05,0.0,0.0,0.0,-7.639454753120858e-07,0.0,Ibias,155.7393308771628,77.30973075406921,0.0,0.0,0.0,78.42960012310311,0.0,W1,-1107.2931317992784,-1154.1459834644008,0.0,0.0,0.0,46.852851665181504,0.0,W2,-6735.833279377438,-7459.349408678919,0.0,0.0,0.0,723.5161293017993,0.0,Alo,0.2020050494337744,0.2020050494337744,0.0,0.0,0.0,0.0,0.0,Rbias2,-5.613357794700468e-07,-7.953084885055793e-07,0.0,0.0,3.594819043148704e-07,-1.2550919527932868e-07,0.0,Rbias3,1.0222645313287334e-06,8.940516363325967e-07,0.0,0.0,0.0,1.2821289499613658e-07,0.0,
132,Rd,-2.5931392932213008e-05,-2.5390810471203312e-05,0.0,0.0,2.1672509338675167e-07,-7.573075543961623e-07,0.0,Ibias,-272.57863458263193,32.3699697756676,0.0,0.0,-382.8528109581154,77.90420659981116,0.0,W1,-2895.490727113867,-1183.1142095536497,0.0,0.0,-1758.6180076342043,46.241490074062874,0.0,W2,-44874.519332703894,-8105.52023620538,0.0,0.0,-37488.807639549,719.8085430507758,0.0,Alo,-0.32208117385158225,0.15922385183860732,0.0,0.0,-0.48130502569018685,0.0,0.0,Rbias2,1.8787724564686797e-07,-6.798976523908873e-07,0.0,0.0,9.92756766970738e-07,-1.2498186893299093e-07,0.0,Rbias3,-4.930766216641606e-07,7.890934928438222e-07,0.0,0.0,-1.4111959881970465e-06,1.2902587368907318e-07,0.0,
133,Rd,-9.52556708347049e-06,-8.753077397153411e-06,0.0,0.0,0.0,-7.724896863175007e-07,0.0,Ibias,279.362152540602,200.66753927852352,0.0,0.0,0.0,78.69461326207215,0.0,W1,-924.181277393599,-970.7598716559584,0.0,0.0,0.0,46.57859426237407,0.0,W2,-4758.684761420068,-5468.129639682937,0.0,0.0,0.0,709.4448782628685,0.0,Alo,0.3035451908346462,0.3035451908346462,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.1945055014075979e-06,-1.0687535440724282e-06,0.0,0.0,0.0,-1.2575195733517293e-07,0.0,Rbias3,1.3015652202784523e-06,1.1727033958216797e-06,0.0,0.0,0.0,1.2886182445677255e-07,0.0,
134,Rd,-2.1551837156328828e-05,-2.0793283878287006e-05,0.0,0.0,0.0,-7.585532780418214e-07,0.0,Ibias,154.19822420056386,76.7224059491239,0.0,0.0,0.0,77.47581825144314,0.0,W1,-1056.0387522128442,-1101.7725046888413,0.0,0.0,0.0,45.73375247595336,0.0,W2,-6559.1088372343365,-7264.928329790348,0.0,0.0,0.0,705.8194925559327,0.0,Alo,0.19446665396374838,0.19446665396374838,0.0,0.0,0.0,0.0,0.0,Rbias2,-3.3561275802517485e-07,-7.638334646669844e-07,0.0,0.0,5.526987297256729e-07,-1.2447802308385114e-07,0.0,Rbias3,1.0172247846568225e-06,8.873137927304586e-07,0.0,0.0,0.0,1.2991099192634993e-07,0.0,
135,Rd,-2.4007942360211e-05,-2.4136671435569088e-05,0.0,0.0,8.807362690197998e-07,-7.520071936618545e-07,0.0,Ibias,-265.5623848628572,40.816550172741756,0.0,0.0,-383.3098841018324,76.93094906623577,0.0,W1,-2776.8982061670995,-1130.9481594680212,0.0,0.0,-1691.167434153532,45.21738745453417,0.0,W2,-41710.46336173702,-7775.170533973613,0.0,0.0,-34637.498480433336,702.2056526699934,0.0,Alo,-0.2978824090000428,0.15817705627383194,0.0,0.0,-0.45605946527387803,0.0,0.0,Rbias2,1.9936507031967227e-07,-6.725854221433088e-07,0.0,0.0,9.960948130569194e-07,-1.2414432059392473e-07,0.0,Rbias3,-5.027824705984195e-07,7.983943946014806e-07,0.0,0.0,-1.431913749347952e-06,1.307368841480679e-07,0.0,
136,Rd,-8.76937631453764e-06,-8.01595303355891e-06,0.0,0.0,0.0,-7.534232809789389e-07,0.0,Ibias,283.2445807122431,205.3086765436723,0.0,0.0,0.0,77.93590416857394,0.0,W1,-886.975219412653,-933.7102700177638,0.0,0.0,0.0,46.73505060518351,0.0,W2,-4640.030199693483,-5334.008053883153,0.0,0.0,0.0,693.9778541898229,0.0,Alo,0.30007786771979195,0.30007786771979195,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.1783899567018716e-06,-1.053352290926184e-06,0.0,0.0,0.0,-1.2503766577567425e-07,0.0,Rbias3,1.31206681222395e-06,1.1811597351353937e-06,0.0,0.0,0.0,1.3090707708855633e-07,0.0,
137,Rd,-2.1058259834338027e-05,-2.0304640124057097e-05,0.0,0.0,0.0,-7.5361971028124e-07,0.0,Ibias,152.9532894716349,76.20327431792931,0.0,0.0,0.0,76.75001515370874,0.0,W1,-1018.276206445666,-1063.0051186293142,0.0,0.0,0.0,44.72891218363364,0.0,W2,-6455.760020041647,-7144.8669554433245,0.0,0.0,0.0,689.1069354019073,0.0,Alo,0.186325941932877,0.186325941932877,0.0,0.0,0.0,0.0,0.0,Rbias2,-7.637275444633768e-08,-7.42754171612491e-07,0.0,0.0,7.900647712966763e-07,-1.2368335413053328e-07,0.0,Rbias3,1.0124015801298328e-06,8.808186860133195e-07,0.0,0.0,0.0,1.3158289411649917e-07,0.0,
138,Rd,-2.179612347060445e-05,-2.2471824485962104e-05,0.0,0.0,1.4246654948828634e-06,-7.48964479525923e-07,0.0,Ibias,-256.3642860680421,51.622057944481625,0.0,0.0,-384.32758526600526,76.34124125347664,0.0,W1,-2651.505058628237,-1069.9278866546213,0.0,0.0,-1625.8815328222045,44.30436084843138,0.0,W2,-38640.44269992547,-7466.98895862927,0.0,0.0,-31859.01954516137,685.5658038647689,0.0,Alo,-0.27030716079442135,0.15967169763971684,0.0,0.0,-0.42997885843414146,0.0,0.0,Rbias2,2.050375211704196e-07,-6.749487414958408e-07,0.0,0.0,1.003604549270722e-06,-1.2361828660446875e-07,0.0,Rbias3,-4.991252076110156e-07,8.218027351461323e-07,0.0,0.0,-1.453309381453544e-06,1.3238143869640135e-07,0.0,
139,Rd,-7.904541969033079e-06,-7.1556259942083665e-06,0.0,0.0,0.0,-7.489159748245058e-07,0.0,Ibias,289.5632492303743,212.48382197421745,0.0,0.0,0.0,77.07942725615999,0.0,W1,-830.4033244524142,-876.1399592009976,0.0,0.0,0.0,45.7366347485691,0.0,W2,-4473.618421500369,-5152.145638282138,0.0,0.0,0.0,678.52721678177,0.0,Alo,0.2977017864504714,0.2977017864504714,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.1658655088274717e-06,-1.0411601537606634e-06,0.0,0.0,0.0,-1.2470535506680495e-07,0.0,Rbias3,1.3282526345809826e-06,1.1957307923621398e-06,0.0,0.0,0.0,1.3252184221884294e-07,0.0,
140,Rd,-1.7122591962831235e-05,-1.96955078186288e-05,0.0,0.0,3.322758921194206e-06,-7.498430653970129e-07,0.0,Ibias,154.34064525618865,78.19298874478294,0.0,0.0,0.0,76.14765651139781,0.0,W1,-971.2279206983005,-1015.0643788597914,0.0,0.0,0.0,43.83645816144777,0.0,W2,-6304.260349695058,-6978.032386939532,0.0,0.0,0.0,673.7720372444752,0.0,Alo,0.17917487035739202,0.17917487035739202,0.0,0.0,0.0,0.0,0.0,Rbias2,2.2955189903157031e-07,-7.241775945296848e-07,0.0,0.0,1.0768642153800642e-06,-1.2313472181884106e-07,0.0,Rbias3,1.01069345992832e-06,8.774450334290646e-07,0.0,0.0,0.0,1.3324842649925905e-07,0.0,
141,Rd,-1.9078193735257826e-05,-2.1307049545336835e-05,0.0,0.0,2.975397015182725e-06,-7.465412051038189e-07,0.0,Ibias,-233.32367231588142,59.89852261790451,0.0,0.0,-369.11853295769953,75.89633802391474,0.0,W1,-2390.1846397125223,-1011.6348411073685,0.0,0.0,-1422.21780521511,43.668006609931325,0.0,W2,-35408.2275914776,-7180.825062808701,0.0,0.0,-28897.714161820422,670.311633151625,0.0,Alo,-0.24065868142789057,0.1589529095416024,0.0,0.0,-0.3996115909694958,0.0,0.0,Rbias2,2.4615831269749536e-07,-6.744429134920888e-07,0.0,0.0,1.043971143776945e-06,-1.2336991758736583e-07,0.0,Rbias3,-4.1000305673625725e-07,8.350149802140755e-07,0.0,0.0,-1.37901966720523e-06,1.3400163025489132e-07,0.0,
142,Rd,-8.025823265823892e-06,-7.280629876303613e-06,0.0,0.0,0.0,-7.451933895207884e-07,0.0,Ibias,285.2598828590759,208.89210530077378,0.0,0.0,0.0,76.36777755829581,0.0,W1,-809.1913656266835,-854.0541123875666,0.0,0.0,0.0,44.86274676085454,0.0,W2,-4490.692193903554,-5154.742081056197,0.0,0.0,0.0,664.0498871525692,0.0,Alo,0.28770141423655493,0.28770141423655493,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.1446062609838756e-06,-1.0201462333782066e-06,0.0,0.0,0.0,-1.244600276056756e-07,0.0,Rbias3,1.324147135722415e-06,1.1899470776979323e-06,0.0,0.0,0.0,1.3420005802446143e-07,0.0,
143,Rd,-1.4527448678082594e-05,-1.945742883906385e-05,0.0,0.0,5.664912999940113e-06,-7.349328389582017e-07,0.0,Ibias,46.93660141634623,76.60381641264422,0.0,0.0,-105.3330897710259,75.66587477473422,0.0,W1,-1875.5667341417386,-969.5387608565619,0.0,0.0,-949.9945645073255,43.96659122224858,0.0,W2,-11094.050599549995,-6825.9629234020895,0.0,0.0,-4927.021568594621,658.9338924469376,0.0,Alo,0.10053444310694361,0.16980390595373562,0.0,0.0,-0.06926946284679202,0.0,0.0,Rbias2,3.117546480198236e-07,-6.986016022162671e-07,0.0,0.0,1.1332866818038574e-06,-1.2293043156775467e-07,0.0,Rbias3,7.675594379274022e-07,8.722914428124312e-07,0.0,0.0,-2.399370962952215e-07,1.3520509141020684e-07,0.0,
